net,length_um
i_core_v_mini_mcu.cpu_subsystem_i.cpu_0_0.rf_ram_i.memory\[57\]\[0\],39.81µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_1_0.rf_ram_i.memory\[277\]\[1\],39.81µm
i_core_v_mini_mcu.peripheral_subsystem_i.uart_i.reg2hw\[77\],39.81µm
_03765_,39.76µm
_07245_,39.76µm
_07713_,39.76µm
_08627_,39.76µm
_09958_,39.76µm
_13560_,39.76µm
_13567_,39.76µm
_13788_,39.76µm
_15090_,39.76µm
_17278_,39.76µm
_17290_,39.76µm
_17394_,39.76µm
_17654_,39.76µm
_23041_,39.76µm
_23078_,39.76µm
_23167_,39.76µm
_24456_,39.76µm
i_core_v_mini_mcu.ao_peripheral_subsystem_i.power_manager_i.power_manager_reg_top_i.cpu_reset_deassert_counter_qs\[15\],39.76µm
i_core_v_mini_mcu.ao_peripheral_subsystem_i.power_manager_i.power_manager_reg_top_i.global_pointer_qs\[26\],39.76µm
i_core_v_mini_mcu.ao_peripheral_subsystem_i.spi_subsystem_i.obi_spimemio_i.obi_to_picorv32_i.picorv32_resp_i\[1\],39.76µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_0_0.rf_ram_i.memory\[344\]\[0\],39.76µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_0_0.rf_ram_i.rdata\[1\],39.76µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_1_0.rf_ram_i.memory\[181\]\[1\],39.76µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_1_0.rf_ram_i.memory\[360\]\[0\],39.76µm
i_core_v_mini_mcu.memory_subsystem_i.ram0_i.tc_ram_i.sram\[9\]\[15\],39.76µm
_08558_,39.53µm
_23814_,39.4µm
_06379_,39.35µm
_08697_,39.35µm
_14447_,39.35µm
_14763_,39.35µm
_16723_,39.35µm
_22986_,39.35µm
_26018_,39.35µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_0_0.rf_ram_i.memory\[268\]\[1\],39.35µm
i_core_v_mini_mcu.memory_subsystem_i.ram0_i.tc_ram_i.sram\[1\]\[11\],39.35µm
clknet_leaf_9_i_core_v_mini_mcu.cpu_subsystem_i.cpu_0_0.clk_i,39.35µm
_06571_,39.3µm
_07274_,39.3µm
_07357_,39.3µm
_12105_,39.3µm
_13901_,39.3µm
_14848_,39.3µm
_15795_,39.3µm
_15831_,39.3µm
_15843_,39.3µm
_15852_,39.3µm
_16518_,39.3µm
_17152_,39.3µm
_17155_,39.3µm
_17844_,39.3µm
_21532_,39.3µm
i_core_v_mini_mcu.ao_peripheral_subsystem_i.mosaic_clint_i.mtimecmp_q\[36\],39.3µm
i_core_v_mini_mcu.ao_peripheral_subsystem_i.obi_fifo_i.consumer_data_req\[25\],39.3µm
i_core_v_mini_mcu.ao_peripheral_subsystem_i.power_manager_i.power_manager_reg_top_i.cpu_iso_on_counter_qs\[3\],39.3µm
i_core_v_mini_mcu.ao_peripheral_subsystem_i.power_manager_i.power_manager_reg_top_i.global_pointer_qs\[2\],39.3µm
i_core_v_mini_mcu.ao_peripheral_subsystem_i.power_manager_i.power_manager_reg_top_i.global_pointer_qs\[9\],39.3µm
i_core_v_mini_mcu.ao_peripheral_subsystem_i.power_manager_i.power_manager_reg_top_i.reg2hw\[239\],39.3µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_0_0.rf_ram_i.memory\[422\]\[0\],39.3µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_0_0.rf_ram_i.memory\[446\]\[0\],39.3µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_1_0.rf_ram_i.memory\[123\]\[0\],39.3µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_1_0.rf_ram_i.memory\[230\]\[0\],39.3µm
i_core_v_mini_mcu.memory_subsystem_i.ram0_i.tc_ram_i.sram\[15\]\[19\],39.3µm
i_core_v_mini_mcu.memory_subsystem_i.ram0_i.tc_ram_i.sram\[16\]\[15\],39.3µm
i_core_v_mini_mcu.memory_subsystem_i.ram0_i.tc_ram_i.sram\[9\]\[12\],39.3µm
i_core_v_mini_mcu.peripheral_subsystem_i.uart_i.uart_core.rx_timeout_count_q\[17\],39.3µm
net1310,39.3µm
_06828_,39.25µm
_07109_,39.25µm
_07259_,39.25µm
_07333_,39.25µm
_07494_,39.25µm
_08118_,39.25µm
_09164_,39.25µm
_09357_,39.25µm
_09476_,39.25µm
_09782_,39.25µm
_10009_,39.25µm
_10051_,39.25µm
_11071_,39.25µm
_11147_,39.25µm
_12091_,39.25µm
_14084_,39.25µm
_15055_,39.25µm
_16329_,39.25µm
_17079_,39.25µm
_18183_,39.25µm
_22495_,39.25µm
_23709_,39.25µm
_24916_,39.25µm
_26486_,39.25µm
_27422_,39.25µm
_27697_,39.25µm
i_core_v_mini_mcu.ao_peripheral_subsystem_i.power_manager_i.power_manager_reg_top_i.reg2hw\[232\],39.25µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_0_0.i_servile.cpu.ctrl.o_ibus_adr\[29\],39.25µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_1_0.rf_ram_i.memory\[280\]\[1\],39.25µm
i_core_v_mini_mcu.peripheral_subsystem_i.obi_fifo_i.consumer_resp_i\[8\],39.25µm
i_core_v_mini_mcu.peripheral_subsystem_i.uart_i.reg2hw\[87\],39.25µm
net1255,39.25µm
_05431_,39.2µm
_06104_,39.2µm
_06106_,39.2µm
_06866_,39.2µm
_06968_,39.2µm
_07110_,39.2µm
_07454_,39.2µm
_08417_,39.2µm
_08450_,39.2µm
_10244_,39.2µm
_10639_,39.2µm
_10927_,39.2µm
_11447_,39.2µm
_11971_,39.2µm
_12154_,39.2µm
_12515_,39.2µm
_12967_,39.2µm
_14010_,39.2µm
_14120_,39.2µm
_14366_,39.2µm
_17246_,39.2µm
_17293_,39.2µm
_17402_,39.2µm
_18548_,39.2µm
_20269_,39.2µm
_20324_,39.2µm
_23209_,39.2µm
_25910_,39.2µm
_26825_,39.2µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_0_0.rf_ram_i.memory\[169\]\[1\],39.2µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_0_0.rf_ram_i.memory\[430\]\[1\],39.2µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_0_0.rf_ram_i.memory\[495\]\[1\],39.2µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_1_0.rf_ram_i.memory\[449\]\[0\],39.2µm
clknet_leaf_77_i_core_v_mini_mcu.cpu_subsystem_i.cpu_1_0.clk_i,39.2µm
_20826_,39.07µm
_14259_,38.89µm
_16065_,38.89µm
_16746_,38.89µm
_05409_,38.84µm
_16666_,38.84µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_0_0.rf_ram_i.memory\[278\]\[1\],38.84µm
_10409_,38.79µm
_13546_,38.79µm
_14607_,38.79µm
_15364_,38.79µm
_16624_,38.79µm
_16930_,38.79µm
_16989_,38.79µm
_17677_,38.79µm
_20370_,38.79µm
_24578_,38.79µm
_27403_,38.79µm
_27671_,38.79µm
i_core_v_mini_mcu.core_data_req\[92\],38.79µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_1_0.rf_ram_i.memory\[393\]\[0\],38.79µm
i_core_v_mini_mcu.peripheral_subsystem_i.periph_to_reg_i.r_rdata_d\[17\],38.79µm
i_core_v_mini_mcu.peripheral_subsystem_i.uart_i.uart_core.uart_rx.baud_div_q\[1\],38.79µm
spi_flash_sd_io_OUT[0],38.77µm
_06039_,38.74µm
_06836_,38.74µm
_08799_,38.74µm
_09179_,38.74µm
_13051_,38.74µm
_14283_,38.74µm
_14506_,38.74µm
_14722_,38.74µm
_15017_,38.74µm
_15149_,38.74µm
_15523_,38.74µm
_16676_,38.74µm
_16755_,38.74µm
_17034_,38.74µm
_17482_,38.74µm
_17917_,38.74µm
_25142_,38.74µm
_26470_,38.74µm
i_core_v_mini_mcu.ao_peripheral_subsystem_i.clint_mtime_o\[53\],38.74µm
i_core_v_mini_mcu.ao_peripheral_subsystem_i.mosaic_clint_i.mtimecmp_q\[42\],38.74µm
i_core_v_mini_mcu.ao_peripheral_subsystem_i.power_manager_i.power_manager_reg_top_i.cpu_reset_assert_counter_qs\[2\],38.74µm
i_core_v_mini_mcu.ao_peripheral_subsystem_i.power_manager_i.power_manager_reg_top_i.en_wait_for_intr_qs\[9\],38.74µm
i_core_v_mini_mcu.ao_peripheral_subsystem_i.tdu_i.active_hart_cycles_q\[23\],38.74µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_0_0.rf_ram_i.memory\[355\]\[1\],38.74µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_0_0.rf_ram_i.memory\[88\]\[0\],38.74µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_1_0.rf_ram_i.memory\[461\]\[0\],38.74µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_1_0.rf_ram_i.memory\[85\]\[1\],38.74µm
clknet_leaf_17_i_core_v_mini_mcu.cpu_subsystem_i.cpu_1_0.clk_i,38.74µm
_01571_,38.69µm
_05723_,38.69µm
_06191_,38.69µm
_06706_,38.69µm
_10802_,38.69µm
_11211_,38.69µm
_12121_,38.69µm
_14050_,38.69µm
_14068_,38.69µm
_14122_,38.69µm
_14338_,38.69µm
_15191_,38.69µm
_15477_,38.69µm
_17197_,38.69µm
_17623_,38.69µm
_17642_,38.69µm
_21295_,38.69µm
_21358_,38.69µm
_22318_,38.69µm
_22907_,38.69µm
_23836_,38.69µm
_25922_,38.69µm
_25982_,38.69µm
i_core_v_mini_mcu.ao_peripheral_subsystem_i.clint_mtime_o\[44\],38.69µm
i_core_v_mini_mcu.ao_peripheral_subsystem_i.mosaic_clint_i.mtimecmp_q\[87\],38.69µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_0_0.i_servile.cpu.ctrl.i_iscomp,38.69µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_0_0.i_servile.rf_ram_if.rtrig0,38.69µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_0_0.rf_ram_i.memory\[171\]\[1\],38.69µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_0_0.rf_ram_i.memory\[314\]\[0\],38.69µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_0_0.rf_ram_i.memory\[449\]\[1\],38.69µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_0_0.rf_ram_i.memory\[53\]\[1\],38.69µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_1_0.rf_ram_i.memory\[374\]\[0\],38.69µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_1_0.rf_ram_i.memory\[458\]\[1\],38.69µm
i_core_v_mini_mcu.memory_subsystem_i.ram0_i.tc_ram_i.sram\[5\]\[17\],38.69µm
i_core_v_mini_mcu.peripheral_subsystem_i.uart_i.uart_core.u_uart_txfifo.gen_normal_fifo.storage\[11\],38.69µm
_06095_,38.64µm
_06380_,38.64µm
_06747_,38.64µm
_06824_,38.64µm
_08123_,38.64µm
_11685_,38.64µm
_11791_,38.64µm
_11794_,38.64µm
_12606_,38.64µm
_12819_,38.64µm
_13922_,38.64µm
_16161_,38.64µm
_16522_,38.64µm
_17066_,38.64µm
_18206_,38.64µm
_19273_,38.64µm
_22749_,38.64µm
_23109_,38.64µm
_23295_,38.64µm
_26137_,38.64µm
_26634_,38.64µm
_27425_,38.64µm
i_core_v_mini_mcu.ao_peripheral_subsystem_i.mosaic_clint_i.mtimecmp_q\[113\],38.64µm
i_core_v_mini_mcu.ao_peripheral_subsystem_i.spi_subsystem_i.obi_spimemio_i.spimemio_i.din_data\[0\],38.64µm
i_core_v_mini_mcu.ao_peripheral_subsystem_i.spi_subsystem_i.obi_spimemio_i.spimemio_i.xfer.next_fetch,38.64µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_0_0.rf_ram_i.memory\[406\]\[0\],38.64µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_1_0.rf_ram_i.memory\[368\]\[1\],38.64µm
_10705_,38.46µm
_10722_,38.46µm
_25135_,38.41µm
i_core_v_mini_mcu.ao_peripheral_subsystem_i.tdu_i.task_mem\[1\]\[12\],38.36µm
i_core_v_mini_mcu.peripheral_subsystem_i.uart_i.uart_core.uart_tx.baud_div_q\[3\],38.36µm
_14450_,38.33µm
_15152_,38.33µm
_17120_,38.33µm
_05646_,38.28µm
_09023_,38.28µm
_06332_,38.23µm
_08856_,38.23µm
_09294_,38.23µm
_09337_,38.23µm
_12416_,38.23µm
_13402_,38.23µm
_14628_,38.23µm
_15222_,38.23µm
_16356_,38.23µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_0_0.rf_ram_i.memory\[532\]\[0\],38.23µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_1_0.rf_ram_i.memory\[401\]\[1\],38.23µm
_12040_,38.19µm
_05815_,38.18µm
_06160_,38.18µm
_06625_,38.18µm
_08969_,38.18µm
_09471_,38.18µm
_12009_,38.18µm
_14474_,38.18µm
_14658_,38.18µm
_15008_,38.18µm
_15583_,38.18µm
_15786_,38.18µm
_16093_,38.18µm
_16957_,38.18µm
_17104_,38.18µm
_22742_,38.18µm
_27383_,38.18µm
i_core_v_mini_mcu.ao_peripheral_subsystem_i.clint_mtime_o\[11\],38.18µm
i_core_v_mini_mcu.ao_peripheral_subsystem_i.obi_fifo_i.consumer_data_req\[2\],38.18µm
i_core_v_mini_mcu.ao_peripheral_subsystem_i.power_manager_i.power_manager_reg_top_i.cpu_iso_on_counter_qs\[12\],38.18µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_0_0.rf_ram_i.memory\[511\]\[0\],38.18µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_1_0.rf_ram_i.memory\[284\]\[0\],38.18µm
i_core_v_mini_mcu.memory_subsystem_i.ram0_i.tc_ram_i.sram\[16\]\[9\],38.18µm
clknet_leaf_120_i_core_v_mini_mcu.cpu_subsystem_i.cpu_1_0.clk_i,38.18µm
_05666_,38.13µm
_07370_,38.13µm
_07788_,38.13µm
_09128_,38.13µm
_09283_,38.13µm
_09831_,38.13µm
_10920_,38.13µm
_11307_,38.13µm
_11332_,38.13µm
_11935_,38.13µm
_13349_,38.13µm
_14078_,38.13µm
_14223_,38.13µm
_14670_,38.13µm
_15274_,38.13µm
_18063_,38.13µm
_22896_,38.13µm
_24134_,38.13µm
_24401_,38.13µm
_24605_,38.13µm
_24695_,38.13µm
_25125_,38.13µm
_27149_,38.13µm
_27169_,38.13µm
exit_value_int\[8\],38.13µm
i_core_v_mini_mcu.ao_peripheral_subsystem_i.tdu_i.task_mem\[4\]\[0\],38.13µm
i_core_v_mini_mcu.ao_peripheral_subsystem_i.tdu_i.task_mem\[5\]\[4\],38.13µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_0_0.rf_ram_i.memory\[186\]\[1\],38.13µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_0_0.rf_ram_i.memory\[455\]\[0\],38.13µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_1_0.i_servile.arbiter.i_wb_cpu_ibus_adr\[16\],38.13µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_1_0.rf_ram_i.memory\[145\]\[0\],38.13µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_1_0.rf_ram_i.memory\[186\]\[0\],38.13µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_1_0.rf_ram_i.memory\[289\]\[0\],38.13µm
i_core_v_mini_mcu.memory_subsystem_i.ram0_i.tc_ram_i.sram\[10\]\[31\],38.13µm
i_core_v_mini_mcu.peripheral_subsystem_i.obi_fifo_i.consumer_data_req_q\[68\],38.13µm
i_core_v_mini_mcu.peripheral_subsystem_i.uart_i.reg2hw\[85\],38.13µm
clknet_leaf_2_i_core_v_mini_mcu.cpu_subsystem_i.cpu_1_0.clk_i,38.13µm
_05655_,38.08µm
_05878_,38.08µm
_06320_,38.08µm
_07931_,38.08µm
_08110_,38.08µm
_08853_,38.08µm
_08925_,38.08µm
_10308_,38.08µm
_10311_,38.08µm
_10584_,38.08µm
_12597_,38.08µm
_13605_,38.08µm
_14306_,38.08µm
_14697_,38.08µm
_17083_,38.08µm
_18790_,38.08µm
_20256_,38.08µm
_20780_,38.08µm
_23006_,38.08µm
_23054_,38.08µm
_23281_,38.08µm
_26350_,38.08µm
_26450_,38.08µm
_27692_,38.08µm
i_core_v_mini_mcu.ao_peripheral_subsystem_i.obi_fifo_i.consumer_data_req\[45\],38.08µm
i_core_v_mini_mcu.ao_peripheral_subsystem_i.power_manager_i.power_manager_reg_top_i.intr_state_qs\[24\],38.08µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_0_0.i_servile.cpu.immdec.gen_immdec_w_eq_1.imm24_20\[0\],38.08µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_0_0.rf_ram_i.memory\[381\]\[0\],38.08µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_0_0.rf_ram_i.memory\[426\]\[1\],38.08µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_1_0.rf_ram_i.memory\[187\]\[0\],38.08µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_1_0.rf_ram_i.memory\[205\]\[0\],38.08µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_1_0.rf_ram_i.memory\[277\]\[0\],38.08µm
i_core_v_mini_mcu.memory_subsystem_i.ram0_i.tc_ram_i.sram\[15\]\[24\],38.08µm
net1714,37.94µm
_15115_,37.72µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_0_0.rf_ram_i.memory\[421\]\[0\],37.72µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_1_0.i_servile.cpu.bufreg.data\[0\],37.72µm
_05569_,37.67µm
_06594_,37.67µm
_07153_,37.67µm
_10428_,37.67µm
_14541_,37.67µm
_14860_,37.67µm
_16083_,37.67µm
_17140_,37.67µm
_23657_,37.67µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_0_0.i_servile.cpu.ctrl.o_ibus_adr\[20\],37.67µm
clknet_leaf_161_i_core_v_mini_mcu.cpu_subsystem_i.cpu_0_0.clk_i,37.67µm
_05630_,37.62µm
_09388_,37.62µm
_09977_,37.62µm
_10524_,37.62µm
_15005_,37.62µm
_15495_,37.62µm
_15592_,37.62µm
_15613_,37.62µm
_17169_,37.62µm
_21971_,37.62µm
_27204_,37.62µm
i_core_v_mini_mcu.ao_peripheral_subsystem_i.clint_mtime_o\[4\],37.62µm
i_core_v_mini_mcu.ao_peripheral_subsystem_i.spi_subsystem_i.obi_spimemio_i.spimemio_i.dout_tag\[2\],37.62µm
i_core_v_mini_mcu.ao_peripheral_subsystem_i.spi_subsystem_i.obi_spimemio_i.spimemio_i.rd_addr\[15\],37.62µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_0_0.rf_ram_i.memory\[135\]\[0\],37.62µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_0_0.rf_ram_i.memory\[216\]\[0\],37.62µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_0_0.rf_ram_i.memory\[550\]\[0\],37.62µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_1_0.rf_ram_i.memory\[14\]\[0\],37.62µm
i_core_v_mini_mcu.memory_subsystem_i.ram0_i.tc_ram_i.sram\[7\]\[23\],37.62µm
i_core_v_mini_mcu.peripheral_subsystem_i.uart_i.uart_core.nco_sum_q\[4\],37.62µm
_08005_,37.57µm
_08022_,37.57µm
_08544_,37.57µm
_09681_,37.57µm
_10074_,37.57µm
_10215_,37.57µm
_10443_,37.57µm
_10513_,37.57µm
_10937_,37.57µm
_11577_,37.57µm
_12495_,37.57µm
_13819_,37.57µm
_13977_,37.57µm
_14278_,37.57µm
_14687_,37.57µm
_15463_,37.57µm
_16512_,37.57µm
_17067_,37.57µm
_17248_,37.57µm
_24715_,37.57µm
_26303_,37.57µm
i_core_v_mini_mcu.ao_peripheral_subsystem_i.mosaic_clint_i.mtimecmp_q\[78\],37.57µm
i_core_v_mini_mcu.ao_peripheral_subsystem_i.obi_fifo_i.consumer_data_req\[41\],37.57µm
i_core_v_mini_mcu.ao_peripheral_subsystem_i.spi_subsystem_i.obi_spimemio_i.obi_to_picorv32_i.addr_buf\[21\],37.57µm
i_core_v_mini_mcu.ao_peripheral_subsystem_i.tdu_i.task_mem\[4\]\[6\],37.57µm
i_core_v_mini_mcu.ao_peripheral_subsystem_i.tdu_i.task_mem\[5\]\[0\],37.57µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_0_0.rf_ram_i.memory\[270\]\[1\],37.57µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_0_0.rf_ram_i.memory\[403\]\[0\],37.57µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_1_0.rf_ram_i.memory\[14\]\[1\],37.57µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_1_0.rf_ram_i.memory\[180\]\[0\],37.57µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_1_0.rf_ram_i.memory\[200\]\[0\],37.57µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_1_0.rf_ram_i.memory\[400\]\[1\],37.57µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_1_0.rf_ram_i.rdata\[0\],37.57µm
i_core_v_mini_mcu.peripheral_subsystem_i.uart_i.u_reg.u_reg_if.d_ack,37.57µm
_03703_,37.52µm
_06318_,37.52µm
_06689_,37.52µm
_06695_,37.52µm
_07578_,37.52µm
_08704_,37.52µm
_10033_,37.52µm
_10644_,37.52µm
_11934_,37.52µm
_12361_,37.52µm
_12502_,37.52µm
_12567_,37.52µm
_12962_,37.52µm
_14699_,37.52µm
_15168_,37.52µm
_15712_,37.52µm
_17270_,37.52µm
_17832_,37.52µm
_18738_,37.52µm
_21389_,37.52µm
_22759_,37.52µm
_26308_,37.52µm
i_core_v_mini_mcu.ao_peripheral_subsystem_i.spi_subsystem_i.obi_spimemio_i.obi_to_picorv32_i.obi_resp_o\[2\],37.52µm
i_core_v_mini_mcu.ao_peripheral_subsystem_i.spi_subsystem_i.obi_spimemio_i.spimemio_i.buffer\[13\],37.52µm
i_core_v_mini_mcu.ao_peripheral_subsystem_i.spi_subsystem_i.obi_spimemio_i.spimemio_i.xfer.xfer_tag\[2\],37.52µm
i_core_v_mini_mcu.ao_peripheral_subsystem_i.tdu_i.task_mem\[0\]\[20\],37.52µm
i_core_v_mini_mcu.ao_peripheral_subsystem_i.tdu_i.task_mem\[3\]\[0\],37.52µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_0_0.i_servile.arbiter.i_wb_cpu_dbus_adr\[30\],37.52µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_1_0.rf_ram_i.memory\[217\]\[0\],37.52µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_1_0.rf_ram_i.memory\[511\]\[0\],37.52µm
net1316,37.52µm
i_core_v_mini_mcu.memory_subsystem_i.ram0_i.tc_ram_i.sram\[8\]\[14\],37.34µm
_15974_,37.29µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_1_0.i_servile.arbiter.i_wb_cpu_dbus_adr\[27\],37.29µm
_17485_,37.21µm
_21104_,37.21µm
_10203_,37.16µm
_14411_,37.16µm
_15604_,37.16µm
_17325_,37.16µm
_09472_,37.11µm
_16321_,37.11µm
_16692_,37.11µm
_17635_,37.11µm
_20382_,37.11µm
_21645_,37.11µm
i_core_v_mini_mcu.ao_peripheral_subsystem_i.mosaic_clint_i.mtimecmp_q\[69\],37.11µm
i_core_v_mini_mcu.ao_peripheral_subsystem_i.obi_fifo_i.consumer_data_req\[51\],37.11µm
i_core_v_mini_mcu.ao_peripheral_subsystem_i.obi_fifo_i.consumer_data_req\[62\],37.11µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_0_0.i_servile.cpu.gen_csr.csr.mcause3_0\[0\],37.11µm
_14615_,37.07µm
_09253_,37.06µm
_09520_,37.06µm
_09961_,37.06µm
_10024_,37.06µm
_13017_,37.06µm
_15073_,37.06µm
_15630_,37.06µm
_15789_,37.06µm
_17405_,37.06µm
_17746_,37.06µm
_21453_,37.06µm
i_core_v_mini_mcu.ao_peripheral_subsystem_i.mosaic_clint_i.mtimecmp_q\[38\],37.06µm
i_core_v_mini_mcu.ao_peripheral_subsystem_i.obi_fifo_i.consumer_data_req\[65\],37.06µm
i_core_v_mini_mcu.ao_peripheral_subsystem_i.power_manager_i.power_manager_reg_top_i.reg2hw\[248\],37.06µm
i_core_v_mini_mcu.ao_peripheral_subsystem_i.tdu_i.task_mem\[3\]\[25\],37.06µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_0_0.rf_ram_i.memory\[422\]\[1\],37.06µm
_06017_,37.01µm
_07285_,37.01µm
_08944_,37.01µm
_10476_,37.01µm
_10951_,37.01µm
_11769_,37.01µm
_11905_,37.01µm
_11976_,37.01µm
_12015_,37.01µm
_12513_,37.01µm
_13844_,37.01µm
_14920_,37.01µm
_17742_,37.01µm
_19691_,37.01µm
_20327_,37.01µm
_21536_,37.01µm
_21768_,37.01µm
_21904_,37.01µm
_23169_,37.01µm
_24797_,37.01µm
_25442_,37.01µm
_26957_,37.01µm
_27471_,37.01µm
i_core_v_mini_mcu.ao_peripheral_subsystem_i.mosaic_clint_i.mtimecmp_q\[88\],37.01µm
i_core_v_mini_mcu.ao_peripheral_subsystem_i.obi_fifo_i.consumer_data_req_q\[8\],37.01µm
i_core_v_mini_mcu.ao_peripheral_subsystem_i.power_manager_i.power_manager_reg_top_i.cpu_switch_off_counter_qs\[2\],37.01µm
i_core_v_mini_mcu.ao_peripheral_subsystem_i.tdu_i.active_hart_cycles_q\[2\],37.01µm
i_core_v_mini_mcu.ao_peripheral_subsystem_i.tdu_i.task_mem\[6\]\[21\],37.01µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_0_0.rf_ram_i.memory\[228\]\[1\],37.01µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_0_0.rf_ram_i.memory\[278\]\[0\],37.01µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_1_0.rf_ram_i.memory\[124\]\[0\],37.01µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_1_0.rf_ram_i.memory\[505\]\[0\],37.01µm
i_core_v_mini_mcu.memory_subsystem_i.ram0_i.tc_ram_i.sram\[17\]\[10\],37.01µm
i_core_v_mini_mcu.memory_subsystem_i.ram0_i.tc_ram_i.sram\[25\]\[26\],37.01µm
i_core_v_mini_mcu.memory_subsystem_i.ram0_i.tc_ram_i.sram\[31\]\[17\],37.01µm
i_core_v_mini_mcu.memory_subsystem_i.ram0_i.tc_ram_i.sram\[7\]\[26\],37.01µm
i_core_v_mini_mcu.memory_subsystem_i.ram0_i.tc_ram_i.sram\[9\]\[4\],37.01µm
i_core_v_mini_mcu.peripheral_subsystem_i.uart_i.reg2hw\[39\],37.01µm
_06546_,36.96µm
_07235_,36.96µm
_07933_,36.96µm
_07956_,36.96µm
_08674_,36.96µm
_10021_,36.96µm
_10995_,36.96µm
_11209_,36.96µm
_11463_,36.96µm
_12709_,36.96µm
_12722_,36.96µm
_13359_,36.96µm
_13573_,36.96µm
_15165_,36.96µm
_15716_,36.96µm
_15744_,36.96µm
_16245_,36.96µm
_16894_,36.96µm
_17885_,36.96µm
_20104_,36.96µm
_21285_,36.96µm
_22609_,36.96µm
_24905_,36.96µm
_25503_,36.96µm
_25995_,36.96µm
_27678_,36.96µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_0_0.i_servile.cpu.alu.i_rd_sel\[1\],36.96µm
