net,length_um
_26467_,58.85µm
i_core_v_mini_mcu.ao_peripheral_subsystem_i.spi_subsystem_i.obi_spimemio_i.spimemio_i.state\[4\],58.85µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_0_0.i_servile.cpu.ctrl.o_ibus_adr\[20\],58.85µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_1_0.i_servile.cpu.state.cnt_r\[0\],58.85µm
_15582_,58.84µm
_11222_,58.8µm
_11340_,58.8µm
_12742_,58.8µm
_24596_,58.8µm
_26018_,58.8µm
i_core_v_mini_mcu.ao_peripheral_subsystem_i.tdu_i.task_mem\[2\]\[18\],58.8µm
i_core_v_mini_mcu.memory_subsystem_i.ram0_i.tc_ram_i.sram\[10\]\[5\],58.8µm
i_core_v_mini_mcu.memory_subsystem_i.ram0_i.tc_ram_i.sram\[14\]\[25\],58.8µm
i_core_v_mini_mcu.memory_subsystem_i.ram0_i.tc_ram_i.sram\[1\]\[11\],58.8µm
i_core_v_mini_mcu.memory_subsystem_i.ram0_i.tc_ram_i.sram\[23\]\[9\],58.8µm
_15258_,58.44µm
_15671_,58.44µm
_28395_,58.44µm
i_core_v_mini_mcu.memory_subsystem_i.ram0_i.tc_ram_i.sram\[16\]\[6\],58.44µm
net1895,58.44µm
_14793_,58.39µm
_23486_,58.39µm
_23576_,58.39µm
_06687_,58.34µm
_18181_,58.34µm
i_core_v_mini_mcu.ao_peripheral_subsystem_i.mosaic_clint_i.mtimecmp_q\[16\],58.34µm
i_core_v_mini_mcu.ao_peripheral_subsystem_i.mosaic_clint_i.mtimecmp_q\[37\],58.34µm
i_core_v_mini_mcu.ao_peripheral_subsystem_i.tdu_i.active_hart_cycles_q\[30\],58.34µm
_07335_,58.29µm
_08129_,58.29µm
_12144_,58.29µm
_12258_,58.29µm
_13052_,58.29µm
_21130_,58.29µm
_24298_,58.29µm
_27469_,58.29µm
i_core_v_mini_mcu.ao_peripheral_subsystem_i.spi_subsystem_i.obi_spimemio_i.obi_to_picorv32_i.picorv32_resp_i\[24\],58.29µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_1_0.i_servile.cpu.decode.o_two_stage_op,58.29µm
i_core_v_mini_mcu.memory_subsystem_i.ram0_i.tc_ram_i.sram\[26\]\[15\],58.29µm
net740,58.29µm
_08445_,58.24µm
_11041_,58.24µm
_12781_,58.24µm
_18562_,58.24µm
_19937_,58.24µm
_22442_,58.24µm
_22560_,58.24µm
_25258_,58.24µm
_25505_,58.24µm
_26338_,58.24µm
_28035_,58.24µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_0_0.rf_ram_i.memory\[470\]\[1\],58.24µm
i_core_v_mini_mcu.memory_subsystem_i.ram0_i.tc_ram_i.sram\[23\]\[25\],58.24µm
i_core_v_mini_mcu.memory_subsystem_i.ram0_i.tc_ram_i.sram\[30\]\[14\],58.24µm
i_core_v_mini_mcu.peripheral_subsystem_i.uart_i.uart_core.uart_rx.bit_cnt_q\[0\],58.24µm
net103,57.93µm
_09527_,57.88µm
_14585_,57.88µm
_19951_,57.88µm
_23558_,57.88µm
i_core_v_mini_mcu.ao_peripheral_subsystem_i.mosaic_clint_i.mtimecmp_q\[5\],57.88µm
_17099_,57.83µm
_22485_,57.83µm
_28397_,57.83µm
i_core_v_mini_mcu.ao_peripheral_subsystem_i.clint_mtime_o\[44\],57.83µm
i_core_v_mini_mcu.ao_peripheral_subsystem_i.power_manager_i.power_manager_reg_top_i.global_pointer_qs\[11\],57.83µm
_05597_,57.78µm
_07378_,57.78µm
_12164_,57.78µm
_16418_,57.78µm
i_core_v_mini_mcu.ao_peripheral_subsystem_i.mosaic_clint_i.mtimecmp_q\[11\],57.78µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_0_0.rf_ram_i.memory\[42\]\[1\],57.78µm
i_core_v_mini_mcu.memory_subsystem_i.ram0_i.tc_ram_i.sram\[3\]\[7\],57.78µm
_06478_,57.73µm
_06859_,57.73µm
_12216_,57.73µm
_18929_,57.73µm
_22015_,57.73µm
_26410_,57.73µm
i_core_v_mini_mcu.ao_peripheral_subsystem_i.clint_mtime_o\[1\],57.73µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_0_0.rf_ram_i.memory\[25\]\[0\],57.73µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_1_0.rf_ram_i.memory\[105\]\[0\],57.73µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_1_0.rf_ram_i.memory\[35\]\[0\],57.73µm
i_core_v_mini_mcu.memory_subsystem_i.ram0_i.rdata_o\[21\],57.73µm
i_core_v_mini_mcu.peripheral_subsystem_i.obi_fifo_i.consumer_resp_i\[30\],57.73µm
_07403_,57.68µm
_09226_,57.68µm
_11657_,57.68µm
_12127_,57.68µm
_18328_,57.68µm
_21534_,57.68µm
_25134_,57.68µm
_25997_,57.68µm
i_core_v_mini_mcu.ao_peripheral_subsystem_i.spi_subsystem_i.obi_spimemio_i.obi_to_picorv32_i.addr_buf\[4\],57.68µm
i_core_v_mini_mcu.memory_subsystem_i.ram0_i.tc_ram_i.sram\[20\]\[2\],57.68µm
i_core_v_mini_mcu.memory_subsystem_i.ram0_i.tc_ram_i.sram\[24\]\[16\],57.68µm
_17554_,57.32µm
_14394_,57.27µm
_17253_,57.27µm
_19331_,57.27µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_0_0.i_servile.cpu.ctrl.o_ibus_adr\[21\],57.27µm
net1372,57.27µm
_12963_,57.22µm
_25018_,57.22µm
_26015_,57.22µm
i_core_v_mini_mcu.ao_peripheral_subsystem_i.mosaic_clint_i.mtimecmp_q\[4\],57.22µm
i_core_v_mini_mcu.ao_peripheral_subsystem_i.mosaic_clint_i.mtimecmp_q\[98\],57.22µm
i_core_v_mini_mcu.ao_peripheral_subsystem_i.power_manager_i.power_manager_reg_top_i.en_wait_for_intr_qs\[22\],57.22µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_0_0.rf_ram_i.memory\[139\]\[1\],57.22µm
_05944_,57.17µm
_05956_,57.17µm
_08349_,57.17µm
_22701_,57.17µm
_24941_,57.17µm
_25063_,57.17µm
_26697_,57.17µm
_27221_,57.17µm
i_core_v_mini_mcu.ao_peripheral_subsystem_i.spi_subsystem_i.obi_spimemio_i.spimemio_i.config_do\[0\],57.17µm
i_core_v_mini_mcu.memory_subsystem_i.ram0_i.tc_ram_i.sram\[17\]\[29\],57.17µm
_11646_,57.12µm
_13737_,57.12µm
_19491_,57.12µm
_21688_,57.12µm
_24581_,57.12µm
_25587_,57.12µm
_25856_,57.12µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_1_0.rf_ram_i.memory\[89\]\[0\],57.12µm
i_core_v_mini_mcu.memory_subsystem_i.ram0_i.tc_ram_i.sram\[18\]\[22\],57.12µm
net65,57.12µm
_18125_,56.89µm
_09382_,56.84µm
i_core_v_mini_mcu.ao_peripheral_subsystem_i.clint_mtime_o\[60\],56.81µm
_18653_,56.76µm
_23653_,56.76µm
_06672_,56.71µm
i_core_v_mini_mcu.ao_peripheral_subsystem_i.power_manager_i.peripheral_subsystem_powergate_iso_n,56.71µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_0_0.i_servile.cpu.gen_csr.csr.o_new_irq,56.71µm
i_core_v_mini_mcu.peripheral_subsystem_i.obi_fifo_i.consumer_data_req_q\[6\],56.71µm
_27321_,56.67µm
_12423_,56.66µm
_15316_,56.66µm
_19713_,56.66µm
_21274_,56.66µm
_21428_,56.66µm
_23189_,56.66µm
_27477_,56.66µm
i_core_v_mini_mcu.ao_peripheral_subsystem_i.mosaic_clint_i.mtimecmp_q\[88\],56.66µm
i_core_v_mini_mcu.memory_subsystem_i.ram0_i.tc_ram_i.sram\[27\]\[4\],56.66µm
_25884_,56.62µm
_06292_,56.61µm
_07571_,56.61µm
_09400_,56.61µm
_09483_,56.61µm
_10135_,56.61µm
_11000_,56.61µm
_11474_,56.61µm
_17804_,56.61µm
_21800_,56.61µm
_22500_,56.61µm
_23077_,56.61µm
_27115_,56.61µm
i_core_v_mini_mcu.ao_peripheral_subsystem_i.mosaic_clint_i.mtimecmp_q\[25\],56.61µm
i_core_v_mini_mcu.ao_peripheral_subsystem_i.periph_to_reg_i.r_rdata_d\[9\],56.61µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_0_0.rf_ram_i.memory\[403\]\[0\],56.61µm
i_core_v_mini_mcu.memory_subsystem_i.ram0_i.tc_ram_i.sram\[17\]\[15\],56.61µm
i_core_v_mini_mcu.memory_subsystem_i.ram0_i.tc_ram_i.sram\[19\]\[22\],56.61µm
i_core_v_mini_mcu.memory_subsystem_i.ram0_i.tc_ram_i.sram\[6\]\[11\],56.61µm
_06789_,56.56µm
_07479_,56.56µm
_08355_,56.56µm
_08456_,56.56µm
_11399_,56.56µm
_12549_,56.56µm
_12828_,56.56µm
_14024_,56.56µm
_18795_,56.56µm
_19333_,56.56µm
_21917_,56.56µm
_25075_,56.56µm
_25439_,56.56µm
i_core_v_mini_mcu.ao_peripheral_subsystem_i.power_manager_i.power_manager_reg_top_i.global_pointer_qs\[24\],56.56µm
i_core_v_mini_mcu.core_data_req\[96\],56.56µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_1_0.rf_ram_i.memory\[310\]\[0\],56.56µm
i_core_v_mini_mcu.memory_subsystem_i.ram0_i.tc_ram_i.sram\[1\]\[12\],56.56µm
i_core_v_mini_mcu.memory_subsystem_i.ram0_i.tc_ram_i.sram\[31\]\[24\],56.56µm
i_core_v_mini_mcu.ao_peripheral_subsystem_i.mosaic_clint_i.mtimecmp_q\[10\],56.38µm
i_core_v_mini_mcu.memory_subsystem_i.ram0_i.tc_ram_i.sram\[5\]\[28\],56.28µm
_09393_,56.25µm
_15422_,56.2µm
_17836_,56.2µm
_09940_,56.15µm
i_core_v_mini_mcu.ao_peripheral_subsystem_i.tdu_i.task_mem\[7\]\[17\],56.15µm
_08780_,56.1µm
_10066_,56.1µm
_13339_,56.1µm
_16634_,56.1µm
_21907_,56.1µm
_27697_,56.1µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_0_0.i_servile.cpu.alu.i_rd_sel\[2\],56.1µm
i_core_v_mini_mcu.memory_subsystem_i.ram0_i.tc_ram_i.sram\[20\]\[9\],56.1µm
_05612_,56.05µm
_07561_,56.05µm
_07654_,56.05µm
_11792_,56.05µm
_11815_,56.05µm
_12746_,56.05µm
_13238_,56.05µm
_22424_,56.05µm
_24945_,56.05µm
_25713_,56.05µm
_26863_,56.05µm
i_core_v_mini_mcu.ao_peripheral_subsystem_i.tdu_i.task_mem\[3\]\[27\],56.05µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_1_0.i_servile.cpu.bufreg.i_rs1_en,56.05µm
i_core_v_mini_mcu.memory_subsystem_i.ram0_i.rdata_o\[18\],56.05µm
i_core_v_mini_mcu.memory_subsystem_i.ram0_i.tc_ram_i.sram\[18\]\[13\],56.05µm
i_core_v_mini_mcu.memory_subsystem_i.ram0_i.tc_ram_i.sram\[1\]\[18\],56.05µm
_05804_,56µm
_07102_,56µm
_07954_,56µm
_07968_,56µm
_09455_,56µm
_13218_,56µm
_23747_,56µm
_24448_,56µm
_24605_,56µm
_25495_,56µm
_25981_,56µm
_26194_,56µm
_26280_,56µm
i_core_v_mini_mcu.ao_peripheral_subsystem_i.spi_subsystem_i.obi_spimemio_i.obi_to_picorv32_i.obi_resp_o\[20\],56µm
i_core_v_mini_mcu.ao_peripheral_subsystem_i.spi_subsystem_i.obi_spimemio_i.obi_to_picorv32_i.picorv32_resp_i\[17\],56µm
i_core_v_mini_mcu.memory_subsystem_i.ram0_i.tc_ram_i.sram\[18\]\[14\],56µm
i_core_v_mini_mcu.peripheral_subsystem_i.obi_fifo_i.consumer_resp_i\[4\],56µm
_15693_,55.87µm
i_core_v_mini_mcu.ao_peripheral_subsystem_i.power_manager_i.power_manager_reg_top_i.global_pointer_qs\[1\],55.77µm
_05406_,55.69µm
_22062_,55.69µm
_05433_,55.64µm
_15398_,55.64µm
_15531_,55.64µm
_16425_,55.64µm
_18240_,55.64µm
_14672_,55.59µm
_15323_,55.59µm
_15451_,55.59µm
_15665_,55.59µm
_15674_,55.59µm
_17678_,55.59µm
_21911_,55.59µm
_25114_,55.59µm
i_core_v_mini_mcu.memory_subsystem_i.ram0_i.tc_ram_i.sram\[0\]\[27\],55.59µm
_12853_,55.58µm
_06656_,55.54µm
_06952_,55.54µm
_09028_,55.54µm
_09823_,55.54µm
_09956_,55.54µm
_14766_,55.54µm
_15704_,55.54µm
_17648_,55.54µm
_19962_,55.54µm
_26304_,55.54µm
_05829_,55.49µm
_22017_,55.49µm
_22864_,55.49µm
_25295_,55.49µm
_25686_,55.49µm
_25778_,55.49µm
_26291_,55.49µm
_27777_,55.49µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_0_0.rf_ram_i.memory\[13\]\[0\],55.49µm
i_core_v_mini_mcu.peripheral_subsystem_i.periph_to_reg_i.r_rdata_d\[20\],55.49µm
_07463_,55.44µm
_08005_,55.44µm
_08110_,55.44µm
_11261_,55.44µm
_11618_,55.44µm
_20997_,55.44µm
_23793_,55.44µm
_25470_,55.44µm
_25688_,55.44µm
_28309_,55.44µm
i_core_v_mini_mcu.ao_peripheral_subsystem_i.mosaic_clint_i.mtimecmp_q\[12\],55.44µm
i_core_v_mini_mcu.ao_peripheral_subsystem_i.obi_fifo_i.consumer_data_req_q\[19\],55.44µm
i_core_v_mini_mcu.ao_peripheral_subsystem_i.power_manager_i.power_manager_reg_top_i.global_pointer_qs\[16\],55.44µm
i_core_v_mini_mcu.ao_peripheral_subsystem_i.tdu_i.task_mem\[2\]\[17\],55.44µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_1_0.i_servile.cpu.alu.cmp_r,55.44µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_1_0.i_servile.cpu.immdec.gen_immdec_w_eq_1.imm19_12_20\[0\],55.44µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_1_0.i_servile.rf_ram_if.rtrig1,55.44µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_1_0.rf_ram_i.memory\[299\]\[0\],55.44µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_1_0.rf_ram_i.memory\[88\]\[0\],55.44µm
i_core_v_mini_mcu.memory_subsystem_i.ram0_i.tc_ram_i.sram\[20\]\[13\],55.44µm
_09929_,55.18µm
_14831_,55.18µm
_08206_,55.16µm
_06848_,55.13µm
_23112_,55.13µm
_16771_,55.08µm
_17859_,55.08µm
_20269_,55.08µm
_05512_,55.03µm
_07114_,55.03µm
_14695_,55.03µm
_17564_,55.03µm
_23432_,55.03µm
_25848_,55.03µm
clknet_leaf_84_clk_i_regs,55.03µm
_09093_,54.98µm
_09670_,54.98µm
_15157_,54.98µm
_18062_,54.98µm
_18083_,54.98µm
_18223_,54.98µm
_19104_,54.98µm
_22751_,54.98µm
i_core_v_mini_mcu.ao_peripheral_subsystem_i.mosaic_clint_i.mtimecmp_q\[2\],54.98µm
i_core_v_mini_mcu.ao_peripheral_subsystem_i.power_manager_i.power_manager_reg_top_i.en_wait_for_intr_qs\[26\],54.98µm
i_core_v_mini_mcu.memory_subsystem_i.ram0_i.tc_ram_i.sram\[19\]\[24\],54.98µm
net986,54.98µm
net1169,54.98µm
_05393_,54.93µm
_07863_,54.93µm
_07989_,54.93µm
_08204_,54.93µm
_13025_,54.93µm
_13227_,54.93µm
_14574_,54.93µm
_19269_,54.93µm
_20892_,54.93µm
_24099_,54.93µm
_24893_,54.93µm
_25600_,54.93µm
_25853_,54.93µm
i_core_v_mini_mcu.memory_subsystem_i.ram0_i.tc_ram_i.sram\[26\]\[10\],54.93µm
i_core_v_mini_mcu.memory_subsystem_i.ram0_i.tc_ram_i.sram\[5\]\[5\],54.93µm
i_core_v_mini_mcu.peripheral_subsystem_i.periph_to_reg_i.r_rdata_d\[14\],54.93µm
_19485_,54.9µm
_06222_,54.88µm
_13764_,54.88µm
_14211_,54.88µm
_22183_,54.88µm
_24397_,54.88µm
_26183_,54.88µm
_27314_,54.88µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_1_0.rf_ram_i.memory\[17\]\[1\],54.88µm
i_core_v_mini_mcu.memory_subsystem_i.ram0_i.tc_ram_i.sram\[14\]\[14\],54.88µm
i_core_v_mini_mcu.memory_subsystem_i.ram0_i.tc_ram_i.sram\[30\]\[12\],54.65µm
_00005_,54.57µm
_17425_,54.57µm
_19207_,54.57µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_1_0.rf_ram_i.memory\[403\]\[1\],54.52µm
_05881_,54.47µm
_09336_,54.47µm
_22231_,54.47µm
_05465_,54.42µm
_05478_,54.42µm
_05923_,54.42µm
_14828_,54.42µm
_17124_,54.42µm
_25124_,54.42µm
_25620_,54.42µm
i_core_v_mini_mcu.ao_peripheral_subsystem_i.mosaic_clint_i.mtimecmp_q\[58\],54.42µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_0_0.i_servile.cpu.ctrl.o_ibus_adr\[25\],54.42µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_0_0.rf_ram_i.memory\[379\]\[1\],54.42µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_1_0.rf_ram_i.memory\[312\]\[0\],54.42µm
i_core_v_mini_mcu.memory_subsystem_i.ram0_i.tc_ram_i.sram\[25\]\[16\],54.42µm
_05697_,54.37µm
_06302_,54.37µm
_08309_,54.37µm
_10181_,54.37µm
_10221_,54.37µm
_12741_,54.37µm
_12744_,54.37µm
_13345_,54.37µm
_19484_,54.37µm
_25650_,54.37µm
_25850_,54.37µm
_26222_,54.37µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_0_0.rf_ram_i.memory\[378\]\[0\],54.37µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_0_0.rf_ram_i.memory\[378\]\[1\],54.37µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_0_0.rf_ram_i.memory\[41\]\[0\],54.37µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_1_0.rf_ram_i.memory\[394\]\[0\],54.37µm
i_core_v_mini_mcu.memory_subsystem_i.ram0_i.rdata_o\[10\],54.37µm
i_core_v_mini_mcu.memory_subsystem_i.ram0_i.tc_ram_i.sram\[28\]\[13\],54.37µm
net110,54.37µm
net1040,54.37µm
_05041_,54.32µm
_06917_,54.32µm
_07175_,54.32µm
_07266_,54.32µm
_07722_,54.32µm
_08109_,54.32µm
_11142_,54.32µm
_12234_,54.32µm
_12555_,54.32µm
_19773_,54.32µm
_22295_,54.32µm
_25277_,54.32µm
_27397_,54.32µm
_27449_,54.32µm
i_core_v_mini_mcu.ao_peripheral_subsystem_i.tdu_i.task_mem\[6\]\[21\],54.32µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_1_0.rf_ram_i.memory\[170\]\[0\],54.32µm
i_core_v_mini_mcu.memory_subsystem_i.ram0_i.tc_ram_i.sram\[17\]\[5\],54.32µm
i_core_v_mini_mcu.memory_subsystem_i.ram0_i.tc_ram_i.sram\[23\]\[16\],54.32µm
i_core_v_mini_mcu.memory_subsystem_i.ram0_i.tc_ram_i.sram\[4\]\[4\],54.32µm
_07115_,54.09µm
_17233_,54.06µm
_15741_,53.96µm
_19582_,53.96µm
_06546_,53.91µm
_07612_,53.91µm
_26119_,53.91µm
i_core_v_mini_mcu.peripheral_subsystem_i.periph_to_reg_i.r_rdata_d\[10\],53.91µm
net1599,53.91µm
_05485_,53.86µm
_07174_,53.86µm
_08410_,53.86µm
_08708_,53.86µm
_09371_,53.86µm
_15243_,53.86µm
_15481_,53.86µm
_17087_,53.86µm
_18561_,53.86µm
i_core_v_mini_mcu.ao_peripheral_subsystem_i.mosaic_clint_i.mtimecmp_q\[122\],53.86µm
i_core_v_mini_mcu.ao_peripheral_subsystem_i.mosaic_clint_i.mtimecmp_q\[69\],53.86µm
i_core_v_mini_mcu.ao_peripheral_subsystem_i.spi_subsystem_i.obi_spimemio_i.spimemio_i.rd_addr\[12\],53.86µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_0_0.rf_ram_i.memory\[474\]\[0\],53.86µm
i_core_v_mini_mcu.memory_subsystem_i.ram0_i.tc_ram_i.sram\[10\]\[11\],53.86µm
i_core_v_mini_mcu.memory_subsystem_i.ram0_i.tc_ram_i.sram\[13\]\[13\],53.86µm
net1379,53.86µm
_08165_,53.81µm
_10339_,53.81µm
_12946_,53.81µm
_18427_,53.81µm
_23067_,53.81µm
_25954_,53.81µm
_27068_,53.81µm
_28434_,53.81µm
i_core_v_mini_mcu.ao_peripheral_subsystem_i.power_manager_i.power_manager_reg_top_i.cpu_counters_stop_cpu_switch_off_stop_bit_counter_qs,53.81µm
i_core_v_mini_mcu.memory_subsystem_i.ram0_i.tc_ram_i.sram\[17\]\[18\],53.81µm
_06522_,53.76µm
_07673_,53.76µm
_10052_,53.76µm
_11409_,53.76µm
_11596_,53.76µm
_12860_,53.76µm
_13374_,53.76µm
_13571_,53.76µm
_18018_,53.76µm
_23704_,53.76µm
_25031_,53.76µm
_25748_,53.76µm
_27055_,53.76µm
i_core_v_mini_mcu.memory_subsystem_i.ram0_i.tc_ram_i.sram\[3\]\[24\],53.76µm
i_core_v_mini_mcu.peripheral_subsystem_i.periph_to_reg_i.r_rdata_d\[7\],53.76µm
_16047_,53.5µm
_05834_,53.45µm
_15689_,53.45µm
_06281_,53.4µm
_21909_,53.4µm
_16050_,53.35µm
_17573_,53.35µm
_17727_,53.35µm
_18068_,53.35µm
i_core_v_mini_mcu.ao_peripheral_subsystem_i.power_manager_i.power_manager_reg_top_i.en_wait_for_intr_qs\[3\],53.35µm
_17775_,53.3µm
_17987_,53.3µm
_20838_,53.3µm
_21120_,53.3µm
_21197_,53.3µm
_24495_,53.3µm
_00162_,53.25µm
_06408_,53.25µm
_07770_,53.25µm
_09322_,53.25µm
_09435_,53.25µm
_10922_,53.25µm
_13704_,53.25µm
_13795_,53.25µm
_15904_,53.25µm
_22948_,53.25µm
_28316_,53.25µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_1_0.i_servile.cpu.csr_imm,53.25µm
_06134_,53.2µm
_11326_,53.2µm
_11581_,53.2µm
_11788_,53.2µm
_12691_,53.2µm
_13499_,53.2µm
_18081_,53.2µm
_20626_,53.2µm
_21469_,53.2µm
_22859_,53.2µm
_23068_,53.2µm
_25169_,53.2µm
_25445_,53.2µm
_25739_,53.2µm
_26110_,53.2µm
_26638_,53.2µm
_27207_,53.2µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_1_0.rf_ram_i.memory\[423\]\[0\],53.2µm
net1533,53.2µm
_06881_,52.94µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_1_0.rf_ram_i.memory\[57\]\[1\],52.92µm
_09346_,52.84µm
_16370_,52.84µm
_25509_,52.84µm
i_core_v_mini_mcu.ao_peripheral_subsystem_i.clint_mtime_o\[52\],52.84µm
i_core_v_mini_mcu.peripheral_subsystem_i.obi_fifo_i.consumer_resp_i\[32\],52.84µm
_08775_,52.79µm
_17625_,52.79µm
_20395_,52.79µm
i_core_v_mini_mcu.ao_peripheral_subsystem_i.power_manager_i.power_manager_counter_sequence_cpu_iso_i.sequence_curr_state\[4\],52.79µm
i_core_v_mini_mcu.ao_peripheral_subsystem_i.power_manager_i.power_manager_reg_top_i.ram_0_switch_qs,52.79µm
_05476_,52.74µm
_09385_,52.74µm
_15116_,52.74µm
_15853_,52.74µm
_16137_,52.74µm
_21862_,52.74µm
_23693_,52.74µm
_24807_,52.74µm
_24865_,52.74µm
_27613_,52.74µm
_27988_,52.74µm
i_core_v_mini_mcu.memory_subsystem_i.ram0_i.tc_ram_i.sram\[31\]\[14\],52.74µm
_05260_,52.69µm
_07392_,52.69µm
_07765_,52.69µm
_09327_,52.69µm
_09648_,52.69µm
_13826_,52.69µm
_15237_,52.69µm
_16791_,52.69µm
_21544_,52.69µm
_26617_,52.69µm
_27010_,52.69µm
_27211_,52.69µm
i_core_v_mini_mcu.ao_peripheral_subsystem_i.spi_subsystem_i.obi_spimemio_i.spimemio_i.xfer.flash_io1_do,52.69µm
i_core_v_mini_mcu.ao_peripheral_subsystem_i.tdu_i.task_mem\[2\]\[11\],52.69µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_0_0.i_servile.cpu.alu.i_rd_sel\[1\],52.69µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_1_0.rf_ram_i.memory\[468\]\[1\],52.69µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_1_0.rf_ram_i.memory\[85\]\[1\],52.69µm
i_core_v_mini_mcu.memory_subsystem_i.ram0_i.tc_ram_i.sram\[16\]\[3\],52.69µm
i_core_v_mini_mcu.memory_subsystem_i.ram0_i.tc_ram_i.sram\[25\]\[7\],52.69µm
_07080_,52.64µm
_07982_,52.64µm
_08231_,52.64µm
_11144_,52.64µm
_15338_,52.64µm
_17213_,52.64µm
_18582_,52.64µm
_19365_,52.64µm
_23837_,52.64µm
_24507_,52.64µm
_25293_,52.64µm
_27268_,52.64µm
i_core_v_mini_mcu.memory_subsystem_i.ram0_i.tc_ram_i.sram\[6\]\[30\],52.64µm
i_core_v_mini_mcu.peripheral_subsystem_i.obi_fifo_i.consumer_resp_i\[18\],52.64µm
i_core_v_mini_mcu.system_bus_i.system_xbar_i.gen_xbar_NtoM.i_xbar.gen_outputs\[4\].gen_rr_arb_tree.i_rr_arb_tree.gen_arbiter.rr_q\[0\],52.36µm
net1375,52.33µm
_15892_,52.28µm
_17357_,52.28µm
i_core_v_mini_mcu.ao_peripheral_subsystem_i.obi_fifo_i.consumer_data_req\[1\],52.28µm
_09640_,52.23µm
_10314_,52.23µm
_13806_,52.23µm
_15621_,52.23µm
_16074_,52.23µm
_17652_,52.23µm
_17724_,52.23µm
i_core_v_mini_mcu.ao_peripheral_subsystem_i.mosaic_clint_i.mtimecmp_q\[27\],52.23µm
i_core_v_mini_mcu.memory_subsystem_i.ram0_i.tc_ram_i.sram\[24\]\[15\],52.23µm
i_core_v_mini_mcu.memory_subsystem_i.ram0_i.tc_ram_i.sram\[30\]\[13\],52.23µm
_05594_,52.18µm
_06883_,52.18µm
_10882_,52.18µm
_11510_,52.18µm
_12929_,52.18µm
_15240_,52.18µm
_16614_,52.18µm
_21457_,52.18µm
_22014_,52.18µm
_23845_,52.18µm
_25141_,52.18µm
_26139_,52.18µm
i_core_v_mini_mcu.ao_peripheral_subsystem_i.clint_mtime_o\[51\],52.18µm
i_core_v_mini_mcu.memory_subsystem_i.ram0_i.tc_ram_i.sram\[12\]\[16\],52.18µm
i_core_v_mini_mcu.memory_subsystem_i.ram0_i.tc_ram_i.sram\[16\]\[11\],52.18µm
i_core_v_mini_mcu.memory_subsystem_i.ram0_i.tc_ram_i.sram\[21\]\[10\],52.18µm
_05737_,52.13µm
_06811_,52.13µm
_07419_,52.13µm
_07633_,52.13µm
_07700_,52.13µm
_07879_,52.13µm
_12325_,52.13µm
_12913_,52.13µm
_14648_,52.13µm
_18478_,52.13µm
_19151_,52.13µm
_20410_,52.13µm
_22420_,52.13µm
_23552_,52.13µm
_23733_,52.13µm
_24868_,52.13µm
_25192_,52.13µm
_25374_,52.13µm
_25392_,52.13µm
_27086_,52.13µm
_27754_,52.13µm
i_core_v_mini_mcu.ao_peripheral_subsystem_i.tdu_i.task_mem\[0\]\[12\],52.13µm
i_core_v_mini_mcu.ao_peripheral_subsystem_i.tdu_i.task_mem\[2\]\[14\],52.13µm
i_core_v_mini_mcu.ao_peripheral_subsystem_i.tdu_i.task_mem\[2\]\[15\],52.13µm
