net,length_um
i_core_v_mini_mcu.memory_subsystem_i.ram0_i.tc_ram_i.sram\[19\]\[25\],114.24µm
clknet_leaf_60_i_core_v_mini_mcu.cpu_subsystem_i.cpu_0_0.clk_i,114.03µm
_09252_,114.01µm
_06812_,113.93µm
_07545_,113.93µm
_10144_,113.93µm
clknet_leaf_122_i_core_v_mini_mcu.cpu_subsystem_i.cpu_1_0.clk_i,113.93µm
i_core_v_mini_mcu.peripheral_subsystem_i.obi_fifo_i.consumer_data_req\[6\],113.83µm
clknet_leaf_98_clk_i_regs,113.83µm
clknet_leaf_120_i_core_v_mini_mcu.cpu_subsystem_i.cpu_0_0.clk_i,113.83µm
_19105_,113.78µm
_27594_,113.78µm
i_core_v_mini_mcu.ao_peripheral_subsystem_i.mosaic_clint_i.mtimecmp_q\[119\],113.78µm
_06609_,113.73µm
_08469_,113.73µm
_10553_,113.73µm
_11360_,113.73µm
_13942_,113.73µm
_20672_,113.73µm
_25703_,113.73µm
i_core_v_mini_mcu.ao_peripheral_subsystem_i.power_manager_i.power_manager_reg_top_i.intr_state_qs\[0\],113.73µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_1_0.i_servile.cpu.branch_op,113.73µm
_25587_,113.68µm
i_core_v_mini_mcu.memory_subsystem_i.ram0_i.tc_ram_i.sram\[20\]\[21\],113.6µm
_27938_,113.57µm
_20051_,113.42µm
clknet_leaf_4_i_core_v_mini_mcu.cpu_subsystem_i.cpu_1_0.clk_i,113.42µm
_18474_,113.32µm
_27812_,113.32µm
i_core_v_mini_mcu.ao_peripheral_subsystem_i.clint_mtime_o\[36\],113.32µm
_17853_,113.27µm
_18453_,113.27µm
_21336_,113.27µm
_06631_,113.22µm
_07241_,113.22µm
_09094_,113.22µm
i_core_v_mini_mcu.ao_peripheral_subsystem_i.clint_mtime_o\[51\],113.22µm
_08580_,113.17µm
_18664_,113.17µm
_23203_,113.17µm
clknet_leaf_20_i_core_v_mini_mcu.cpu_subsystem_i.cpu_0_0.clk_i,113.17µm
net1918,113.17µm
_10349_,113.16µm
_12934_,113.12µm
i_core_v_mini_mcu.ao_peripheral_subsystem_i.tdu_i.task_mem\[3\]\[24\],113.12µm
i_core_v_mini_mcu.peripheral_subsystem_i.uart_i.uart_core.u_uart_txfifo.gen_normal_fifo.storage\[2\],113.12µm
_22434_,112.96µm
_10504_,112.94µm
_22545_,112.86µm
_15270_,112.81µm
_16895_,112.71µm
net1723,112.71µm
clknet_leaf_32_clk_i_regs,112.71µm
clknet_leaf_44_i_core_v_mini_mcu.cpu_subsystem_i.cpu_0_0.clk_i,112.71µm
_07201_,112.66µm
_08278_,112.66µm
_12333_,112.66µm
_27405_,112.66µm
_08707_,112.61µm
_14268_,112.61µm
_21690_,112.61µm
i_core_v_mini_mcu.memory_subsystem_i.ram0_i.tc_ram_i.sram\[21\]\[30\],112.61µm
_14016_,112.56µm
i_core_v_mini_mcu.memory_subsystem_i.ram0_i.tc_ram_i.sram\[17\]\[24\],112.56µm
net1278,112.56µm
_10076_,112.48µm
_23057_,112.45µm
i_core_v_mini_mcu.peripheral_subsystem_i.uart_i.reg2hw\[13\],112.38µm
_23123_,112.35µm
net1530,112.33µm
_23286_,112.25µm
clknet_leaf_9_i_core_v_mini_mcu.cpu_subsystem_i.cpu_0_0.clk_i,112.25µm
_08066_,112.2µm
_10580_,112.2µm
net203,112.2µm
clknet_leaf_52_i_core_v_mini_mcu.memory_subsystem_i.clk_cg,112.2µm
clknet_leaf_47_i_core_v_mini_mcu.cpu_subsystem_i.cpu_1_0.clk_i,112.19µm
_06634_,112.15µm
_07165_,112.15µm
i_core_v_mini_mcu.ao_peripheral_subsystem_i.obi_fifo_i.consumer_data_req\[43\],112.15µm
i_core_v_mini_mcu.core_data_req\[89\],112.15µm
clknet_leaf_115_i_core_v_mini_mcu.cpu_subsystem_i.cpu_0_0.clk_i,112.15µm
_11514_,112.1µm
_18875_,112.1µm
i_core_v_mini_mcu.ao_peripheral_subsystem_i.soc_ctrl_i.soc_ctrl_reg_top_i.system_frequency_hz_qs\[3\],112.1µm
i_core_v_mini_mcu.memory_subsystem_i.ram0_i.tc_ram_i.sram\[20\]\[22\],112.1µm
net1645,112.1µm
_05434_,112.05µm
_05989_,112.05µm
_07751_,112.05µm
_08431_,112.05µm
_09980_,112.05µm
_10236_,112.05µm
_11376_,112.05µm
i_core_v_mini_mcu.ao_peripheral_subsystem_i.obi_fifo_i.consumer_state_n,112.05µm
i_core_v_mini_mcu.core_data_req\[9\],112.05µm
i_core_v_mini_mcu.peripheral_slave_resp\[15\],112.05µm
_19798_,112.02µm
_08404_,112µm
_09159_,112µm
_22500_,112µm
i_core_v_mini_mcu.ao_peripheral_subsystem_i.tdu_i.task_mem\[1\]\[6\],112µm
_18704_,111.84µm
_18231_,111.79µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_0_0.i_servile.cpu.bufreg.data\[1\],111.74µm
clknet_leaf_44_i_core_v_mini_mcu.cpu_subsystem_i.cpu_1_0.clk_i,111.74µm
clknet_leaf_159_i_core_v_mini_mcu.cpu_subsystem_i.cpu_1_0.clk_i,111.74µm
_06343_,111.64µm
_06780_,111.64µm
_19706_,111.64µm
clknet_leaf_4_clk_i_regs,111.64µm
clknet_leaf_56_clk_i_regs,111.64µm
_07005_,111.59µm
_10556_,111.59µm
_21532_,111.59µm
net135,111.59µm
net1094,111.59µm
_18829_,111.54µm
_20655_,111.54µm
_21421_,111.54µm
net473,111.54µm
_07881_,111.49µm
_10457_,111.49µm
_22235_,111.49µm
i_core_v_mini_mcu.ao_peripheral_subsystem_i.power_manager_i.power_manager_reg_top_i.intr_state_qs\[14\],111.49µm
i_core_v_mini_mcu.peripheral_slave_resp\[19\],111.49µm
clknet_leaf_57_i_core_v_mini_mcu.cpu_subsystem_i.cpu_1_0.clk_i,111.48µm
_07261_,111.44µm
_18116_,111.33µm
net1801,111.23µm
clknet_leaf_70_i_core_v_mini_mcu.cpu_subsystem_i.cpu_1_0.clk_i,111.22µm
clknet_leaf_54_i_core_v_mini_mcu.cpu_subsystem_i.cpu_0_0.clk_i,111.19µm
net1648,111.18µm
_19459_,111.08µm
clknet_leaf_118_i_core_v_mini_mcu.cpu_subsystem_i.cpu_0_0.clk_i,111.08µm
_09325_,111.03µm
_16536_,111.03µm
_07334_,110.98µm
_08095_,110.98µm
_19067_,110.98µm
_19573_,110.98µm
_20668_,110.98µm
i_core_v_mini_mcu.ao_peripheral_subsystem_i.clint_mtime_o\[37\],110.98µm
_07649_,110.93µm
_07821_,110.93µm
_08009_,110.93µm
_08209_,110.93µm
_10946_,110.93µm
_14169_,110.93µm
_14357_,110.93µm
clknet_leaf_129_i_core_v_mini_mcu.cpu_subsystem_i.cpu_0_0.clk_i,110.93µm
_07747_,110.88µm
_11476_,110.88µm
net537,110.88µm
_18602_,110.75µm
_23224_,110.62µm
clknet_leaf_126_i_core_v_mini_mcu.cpu_subsystem_i.cpu_0_0.clk_i,110.62µm
_21133_,110.57µm
_09536_,110.52µm
_21001_,110.52µm
clknet_leaf_48_i_core_v_mini_mcu.cpu_subsystem_i.cpu_1_0.clk_i,110.52µm
clknet_leaf_55_i_core_v_mini_mcu.cpu_subsystem_i.cpu_0_0.clk_i,110.52µm
_10520_,110.47µm
i_core_v_mini_mcu.ao_peripheral_subsystem_i.power_manager_i.power_manager_reg_top_i.global_pointer_qs\[30\],110.47µm
net247,110.47µm
clknet_leaf_64_i_core_v_mini_mcu.peripheral_subsystem_i.clk_cg,110.47µm
clknet_leaf_126_i_core_v_mini_mcu.cpu_subsystem_i.cpu_1_0.clk_i,110.47µm
net1876,110.46µm
_07624_,110.42µm
_10130_,110.42µm
i_core_v_mini_mcu.ao_peripheral_subsystem_i.power_manager_i.power_manager_reg_top_i.cpu_iso_on_counter_qs\[11\],110.42µm
clknet_leaf_87_i_core_v_mini_mcu.cpu_subsystem_i.cpu_0_0.clk_i,110.42µm
clknet_leaf_94_i_core_v_mini_mcu.cpu_subsystem_i.cpu_0_0.clk_i,110.42µm
_06722_,110.37µm
_14140_,110.37µm
_19359_,110.37µm
_22520_,110.37µm
_25080_,110.37µm
i_core_v_mini_mcu.peripheral_slave_resp\[12\],110.37µm
_08157_,110.32µm
i_core_v_mini_mcu.memory_subsystem_i.ram0_i.tc_ram_i.sram\[21\]\[29\],110.32µm
net1266,110.19µm
_22451_,110.06µm
clknet_leaf_66_i_core_v_mini_mcu.peripheral_subsystem_i.clk_cg,110.06µm
clknet_leaf_36_i_core_v_mini_mcu.cpu_subsystem_i.cpu_0_0.clk_i,110.06µm
clknet_leaf_102_i_core_v_mini_mcu.cpu_subsystem_i.cpu_1_0.clk_i,110.01µm
_19981_,109.91µm
i_core_v_mini_mcu.ao_peripheral_subsystem_i.spi_subsystem_i.obi_spimemio_i.spimemio_i.rd_inc,109.91µm
net152,109.91µm
_05858_,109.86µm
_07407_,109.86µm
_07567_,109.86µm
_10739_,109.86µm
net68,109.86µm
clknet_leaf_133_clk_i_regs,109.86µm
clknet_leaf_63_i_core_v_mini_mcu.cpu_subsystem_i.cpu_0_0.clk_i,109.86µm
clknet_leaf_77_i_core_v_mini_mcu.cpu_subsystem_i.cpu_0_0.clk_i,109.86µm
_07946_,109.81µm
_27079_,109.81µm
net2006,109.81µm
_14191_,109.76µm
_18978_,109.76µm
_23555_,109.76µm
clknet_leaf_62_i_core_v_mini_mcu.cpu_subsystem_i.cpu_0_0.clk_i,109.45µm
_08507_,109.4µm
net56,109.4µm
_14009_,109.35µm
_18127_,109.35µm
_25698_,109.35µm
i_core_v_mini_mcu.ao_peripheral_subsystem_i.clint_mtime_o\[27\],109.35µm
clknet_leaf_95_i_core_v_mini_mcu.cpu_subsystem_i.cpu_1_0.clk_i,109.35µm
clknet_leaf_93_i_core_v_mini_mcu.cpu_subsystem_i.cpu_0_0.clk_i,109.35µm
i_core_v_mini_mcu.core_data_req\[81\],109.3µm
clknet_leaf_105_clk_i_regs,109.3µm
_05790_,109.25µm
_07794_,109.25µm
_10111_,109.25µm
_19057_,109.25µm
i_core_v_mini_mcu.ao_peripheral_subsystem_i.power_manager_i.power_manager_reg_top_i.global_pointer_qs\[9\],109.25µm
i_core_v_mini_mcu.ao_peripheral_subsystem_i.soc_ctrl_i.reg2hw\[11\],109.25µm
i_core_v_mini_mcu.ao_peripheral_subsystem_i.tdu_i.task_mem\[7\]\[28\],109.25µm
clknet_leaf_47_i_core_v_mini_mcu.peripheral_subsystem_i.clk_cg,109.25µm
_18268_,109.2µm
clknet_leaf_16_clk_i_regs,109.12µm
net124,108.89µm
_23933_,108.84µm
i_core_v_mini_mcu.ao_peripheral_subsystem_i.tdu_i.task_mem\[1\]\[9\],108.84µm
_19032_,108.82µm
_06450_,108.79µm
_10607_,108.79µm
_19302_,108.79µm
net1279,108.79µm
net1946,108.79µm
_08640_,108.74µm
_18309_,108.74µm
_24992_,108.74µm
net1630,108.74µm
_26448_,108.69µm
i_core_v_mini_mcu.ao_peripheral_subsystem_i.periph_to_reg_i.r_rdata_d\[17\],108.69µm
_07634_,108.64µm
_22523_,108.64µm
net500,108.64µm
clknet_leaf_83_clk_i_regs,108.43µm
net1722,108.33µm
clknet_leaf_106_i_core_v_mini_mcu.cpu_subsystem_i.cpu_1_0.clk_i,108.33µm
_18488_,108.28µm
net1818,108.28µm
clknet_leaf_80_i_core_v_mini_mcu.cpu_subsystem_i.cpu_1_0.clk_i,108.28µm
_14280_,108.23µm
_14409_,108.23µm
_16044_,108.23µm
_21721_,108.23µm
i_core_v_mini_mcu.peripheral_subsystem_i.uart_i.reg2hw\[1\],108.23µm
_03114_,108.18µm
_10099_,108.18µm
_14692_,108.18µm
i_core_v_mini_mcu.ao_peripheral_subsystem_i.power_manager_i.power_manager_reg_top_i.reg2hw\[229\],108.18µm
i_core_v_mini_mcu.memory_subsystem_i.ram0_i.tc_ram_i.sram\[20\]\[18\],108.18µm
net1788,108.18µm
clknet_leaf_40_i_core_v_mini_mcu.cpu_subsystem_i.cpu_1_0.clk_i,108.18µm
_25355_,108.13µm
net528,108.13µm
_18590_,108.08µm
_20368_,108.08µm
_22945_,108.08µm
_25203_,108.08µm
_26520_,108.08µm
clknet_leaf_101_i_core_v_mini_mcu.cpu_subsystem_i.cpu_1_0.clk_i,107.8µm
_18320_,107.77µm
_27372_,107.72µm
clknet_leaf_39_i_core_v_mini_mcu.cpu_subsystem_i.cpu_0_0.clk_i,107.72µm
_07183_,107.67µm
_17731_,107.67µm
_23146_,107.67µm
net161,107.67µm
clknet_leaf_128_i_core_v_mini_mcu.cpu_subsystem_i.cpu_1_0.clk_i,107.67µm
clknet_leaf_82_i_core_v_mini_mcu.cpu_subsystem_i.cpu_0_0.clk_i,107.67µm
_21627_,107.62µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_0_0.i_servile.cpu.decode.o_ctrl_mret,107.62µm
i_core_v_mini_mcu.peripheral_slave_resp\[14\],107.62µm
_09406_,107.57µm
i_core_v_mini_mcu.ao_peripheral_subsystem_i.spi_subsystem_i.obi_spimemio_i.obi_to_picorv32_i.obi_resp_o\[23\],107.57µm
net432,107.57µm
_06504_,107.52µm
_23443_,107.52µm
_25273_,107.52µm
net481,107.52µm
clknet_leaf_13_i_core_v_mini_mcu.memory_subsystem_i.clk_cg,107.52µm
net1680,107.44µm
clknet_leaf_115_i_core_v_mini_mcu.cpu_subsystem_i.cpu_1_0.clk_i,107.31µm
clknet_leaf_33_i_core_v_mini_mcu.peripheral_subsystem_i.clk_cg,107.26µm
i_core_v_mini_mcu.ao_peripheral_subsystem_i.clint_mtime_o\[25\],107.21µm
clknet_leaf_149_clk_i_regs,107.21µm
_05626_,107.16µm
_15368_,107.16µm
_22469_,107.16µm
_07974_,107.11µm
_20512_,107.11µm
_05463_,107.06µm
_06420_,107.06µm
_06814_,107.06µm
_07867_,107.06µm
_18685_,107.06µm
_22096_,107.06µm
_24909_,107.06µm
_20510_,107.01µm
_24316_,107.01µm
_25102_,107.01µm
_26903_,107.01µm
i_core_v_mini_mcu.memory_subsystem_i.ram0_i.tc_ram_i.sram\[22\]\[16\],107.01µm
_09982_,106.96µm
_12593_,106.96µm
_25793_,106.96µm
_26988_,106.96µm
_27389_,106.96µm
clknet_leaf_121_clk_i_regs,106.8µm
clknet_leaf_12_i_core_v_mini_mcu.cpu_subsystem_i.cpu_0_0.clk_i,106.8µm
i_core_v_mini_mcu.peripheral_slave_resp\[0\],106.7µm
net47,106.7µm
clknet_leaf_142_clk_i_regs,106.7µm
clknet_leaf_53_i_core_v_mini_mcu.peripheral_subsystem_i.clk_cg,106.7µm
_16393_,106.65µm
_23243_,106.65µm
clknet_leaf_5_clk_i_regs,106.65µm
_20489_,106.6µm
_20826_,106.55µm
_21487_,106.55µm
i_core_v_mini_mcu.ao_peripheral_subsystem_i.clint_mtime_o\[40\],106.55µm
clknet_leaf_7_clk_i_regs,106.55µm
clknet_leaf_123_i_core_v_mini_mcu.cpu_subsystem_i.cpu_1_0.clk_i,106.55µm
_05822_,106.5µm
_10392_,106.5µm
_23387_,106.5µm
_06012_,106.45µm
_10394_,106.45µm
_11232_,106.45µm
_11537_,106.45µm
_14105_,106.45µm
_19439_,106.45µm
i_core_v_mini_mcu.ao_peripheral_subsystem_i.tdu_i.task_mem\[3\]\[26\],106.45µm
net652,106.45µm
net1651,106.45µm
_07607_,106.4µm
_16987_,106.4µm
_23399_,106.4µm
_27185_,106.4µm
i_core_v_mini_mcu.memory_subsystem_i.ram0_i.tc_ram_i.sram\[17\]\[13\],106.4µm
net475,106.4µm
_19110_,106.37µm
_23134_,106.24µm
_19354_,106.19µm
clknet_leaf_33_i_core_v_mini_mcu.cpu_subsystem_i.cpu_1_0.clk_i,106.14µm
clknet_leaf_136_i_core_v_mini_mcu.cpu_subsystem_i.cpu_0_0.clk_i,106.14µm
_09337_,106.09µm
_19336_,106.09µm
clknet_leaf_54_i_core_v_mini_mcu.cpu_subsystem_i.cpu_1_0.clk_i,106.09µm
_21500_,106.04µm
_06010_,105.99µm
_09153_,105.99µm
i_core_v_mini_mcu.ao_peripheral_subsystem_i.tdu_i.active_hart_cycles_q\[10\],105.99µm
_05814_,105.94µm
_10546_,105.94µm
i_core_v_mini_mcu.ao_peripheral_subsystem_i.mosaic_clint_i.mtimecmp_q\[100\],105.94µm
net420,105.94µm
net564,105.94µm
net1739,105.94µm
clknet_leaf_0_i_core_v_mini_mcu.cpu_subsystem_i.cpu_1_0.clk_i,105.94µm
_07458_,105.89µm
_07847_,105.89µm
_10518_,105.89µm
_10579_,105.89µm
_13801_,105.89µm
_20493_,105.89µm
_27180_,105.89µm
_28065_,105.89µm
i_core_v_mini_mcu.ao_peripheral_slave_resp\[20\],105.89µm
_18318_,105.84µm
_25085_,105.84µm
_22665_,105.58µm
clknet_leaf_72_i_core_v_mini_mcu.cpu_subsystem_i.cpu_1_0.clk_i,105.58µm
_16355_,105.48µm
net1684,105.48µm
_08488_,105.43µm
_21608_,105.43µm
i_core_v_mini_mcu.core_data_req\[77\],105.43µm
i_core_v_mini_mcu.memory_subsystem_i.ram0_i.tc_ram_i.sram\[0\]\[11\],105.43µm
clknet_leaf_0_clk_i_regs,105.43µm
_08988_,105.38µm
_21015_,105.38µm
i_core_v_mini_mcu.core_data_req\[79\],105.38µm
i_core_v_mini_mcu.memory_subsystem_i.ram0_i.tc_ram_i.sram\[23\]\[23\],105.38µm
net1758,105.38µm
_28082_,105.34µm
_05703_,105.33µm
_08441_,105.33µm
_18436_,105.33µm
_21598_,105.33µm
i_core_v_mini_mcu.core_data_req\[96\],105.33µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_0_0.i_servile.cpu.bufreg2.i_bytecnt\[1\],105.33µm
i_core_v_mini_mcu.peripheral_subsystem_i.uart_i.uart_core.u_uart_txfifo.gen_normal_fifo.storage\[0\],105.33µm
clknet_leaf_26_i_core_v_mini_mcu.cpu_subsystem_i.cpu_0_0.clk_i,105.33µm
_07003_,105.28µm
_18634_,105.28µm
clknet_leaf_35_i_core_v_mini_mcu.cpu_subsystem_i.cpu_0_0.clk_i,105.07µm
_26300_,105.02µm
clknet_leaf_109_i_core_v_mini_mcu.cpu_subsystem_i.cpu_0_0.clk_i,105.02µm
_25290_,105µm
_23513_,104.97µm
clknet_leaf_14_i_core_v_mini_mcu.peripheral_subsystem_i.clk_cg,104.97µm
net66,104.92µm
clknet_leaf_21_clk_i_regs,104.92µm
clknet_leaf_133_i_core_v_mini_mcu.cpu_subsystem_i.cpu_0_0.clk_i,104.92µm
_06801_,104.87µm
_12310_,104.87µm
_14023_,104.87µm
_21437_,104.87µm
_27926_,104.87µm
i_core_v_mini_mcu.memory_subsystem_i.ram0_i.tc_ram_i.sram\[31\]\[9\],104.87µm
net128,104.87µm
clknet_leaf_81_i_core_v_mini_mcu.cpu_subsystem_i.cpu_0_0.clk_i,104.87µm
_06782_,104.82µm
_18402_,104.82µm
_18484_,104.82µm
_27435_,104.82µm
i_core_v_mini_mcu.ao_peripheral_subsystem_i.soc_ctrl_i.reg2hw\[35\],104.82µm
i_core_v_mini_mcu.ao_peripheral_subsystem_i.tdu_i.task_mem\[1\]\[30\],104.82µm
_25394_,104.78µm
_10874_,104.77µm
_13973_,104.77µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_1_0.rf_ram_i.memory\[47\]\[1\],104.77µm
_14849_,104.72µm
_20250_,104.72µm
_23548_,104.72µm
_08857_,104.59µm
_26893_,104.53µm
_06958_,104.46µm
i_core_v_mini_mcu.core_data_req\[98\],104.41µm
net1593,104.36µm
_05447_,104.31µm
_06423_,104.31µm
net1697,104.31µm
clknet_leaf_91_i_core_v_mini_mcu.cpu_subsystem_i.cpu_1_0.clk_i,104.31µm
clknet_leaf_158_i_core_v_mini_mcu.cpu_subsystem_i.cpu_1_0.clk_i,104.31µm
_08341_,104.26µm
_10158_,104.26µm
_21429_,104.26µm
_19278_,104.23µm
_08102_,104.21µm
_08534_,104.21µm
_09895_,104.21µm
_12752_,104.21µm
_26886_,104.21µm
_27261_,104.21µm
i_core_v_mini_mcu.ao_peripheral_subsystem_i.clint_mtime_o\[31\],104.21µm
_07275_,104.16µm
_12923_,104.16µm
_20331_,104.16µm
_23279_,104.16µm
_25702_,104.16µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_0_0.rf_ram_i.memory\[462\]\[0\],104.16µm
net378,104.16µm
net548,104.16µm
_18162_,103.98µm
_27461_,103.95µm
_18886_,103.85µm
_27710_,103.85µm
i_core_v_mini_mcu.ao_peripheral_subsystem_i.spi_subsystem_i.obi_spimemio_i.spimemio_i.xfer.xfer_ddr,103.85µm
net1495,103.85µm
clknet_leaf_69_i_core_v_mini_mcu.cpu_subsystem_i.cpu_1_0.clk_i,103.85µm
net2097,103.85µm
_20453_,103.83µm
_10578_,103.8µm
_27977_,103.8µm
net115,103.8µm
net1812,103.8µm
clknet_leaf_18_i_core_v_mini_mcu.cpu_subsystem_i.cpu_1_0.clk_i,103.76µm
net72,103.75µm
_07310_,103.7µm
_07535_,103.7µm
_09240_,103.7µm
_10065_,103.7µm
_20056_,103.7µm
_21135_,103.7µm
_22486_,103.7µm
net1941,103.7µm
_05695_,103.65µm
_06185_,103.65µm
_06974_,103.65µm
_20304_,103.65µm
_23126_,103.65µm
_25086_,103.65µm
net944,103.65µm
_15669_,103.6µm
_23575_,103.6µm
_24431_,103.6µm
_26348_,103.6µm
_26707_,103.6µm
i_core_v_mini_mcu.ao_peripheral_subsystem_i.power_manager_i.power_manager_reg_top_i.monitor_power_gate_core_qs\[0\],103.6µm
_06897_,103.49µm
status_o[0],103.46µm
i_core_v_mini_mcu.peripheral_subsystem_i.uart_i.reg2hw\[19\],103.42µm
clknet_leaf_132_clk_i_regs,103.39µm
clknet_leaf_59_i_core_v_mini_mcu.peripheral_subsystem_i.clk_cg,103.39µm
_08756_,103.29µm
_18580_,103.29µm
i_core_v_mini_mcu.ao_peripheral_subsystem_i.spi_subsystem_i.obi_spimemio_i.spimemio_i.xfer.next_fetch,103.24µm
clknet_leaf_134_i_core_v_mini_mcu.cpu_subsystem_i.cpu_1_0.clk_i,103.24µm
_05668_,103.19µm
_12312_,103.19µm
_19449_,103.19µm
i_core_v_mini_mcu.peripheral_subsystem_i.uart_i.reg2hw\[16\],103.19µm
_11084_,103.14µm
_12126_,103.14µm
_19041_,103.14µm
i_core_v_mini_mcu.ao_peripheral_subsystem_i.power_manager_i.power_manager_reg_top_i.cpu_iso_on_counter_qs\[14\],103.14µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_1_0.rf_ram_i.memory\[2\]\[1\],103.14µm
net1594,103.14µm
_07807_,103.09µm
_27431_,103.09µm
clknet_leaf_24_i_core_v_mini_mcu.peripheral_subsystem_i.clk_cg,103.09µm
_12111_,103.04µm
_12477_,103.04µm
_18301_,103.04µm
_18750_,103.04µm
_19098_,103.04µm
_20577_,103.04µm
_28072_,103.04µm
i_core_v_mini_mcu.ao_peripheral_subsystem_i.spi_subsystem_i.obi_spimemio_i.obi_to_picorv32_i.obi_resp_o\[24\],103.04µm
_09446_,102.86µm
_20253_,102.73µm
_22786_,102.73µm
i_core_v_mini_mcu.ao_peripheral_subsystem_i.clint_mtime_o\[28\],102.73µm
net2112,102.73µm
_06537_,102.68µm
clknet_leaf_15_i_core_v_mini_mcu.cpu_subsystem_i.cpu_1_0.clk_i,102.68µm
_06456_,102.63µm
net549,102.63µm
_07047_,102.58µm
_07577_,102.58µm
_07781_,102.58µm
_20445_,102.58µm
_21367_,102.58µm
net1811,102.58µm
_10548_,102.53µm
_12215_,102.53µm
_14424_,102.53µm
i_core_v_mini_mcu.ao_peripheral_subsystem_i.tdu_i.task_mem\[5\]\[16\],102.53µm
net394,102.53µm
_08215_,102.48µm
_19074_,102.48µm
_20334_,102.48µm
_24203_,102.48µm
clknet_leaf_73_i_core_v_mini_mcu.cpu_subsystem_i.cpu_0_0.clk_i,102.4µm
net1629,102.22µm
clknet_leaf_18_i_core_v_mini_mcu.peripheral_subsystem_i.clk_cg,102.22µm
net2012,102.22µm
clknet_leaf_15_i_core_v_mini_mcu.peripheral_subsystem_i.clk_cg,102.12µm
clknet_leaf_58_i_core_v_mini_mcu.cpu_subsystem_i.cpu_1_0.clk_i,102.12µm
_21720_,102.07µm
clknet_leaf_78_i_core_v_mini_mcu.cpu_subsystem_i.cpu_0_0.clk_i,102.07µm
_19034_,102.03µm
_07138_,102.02µm
_27698_,102.02µm
_07326_,101.97µm
_07920_,101.97µm
_13961_,101.97µm
_24804_,101.97µm
i_core_v_mini_mcu.ao_peripheral_subsystem_i.power_manager_i.power_manager_reg_top_i.en_wait_for_intr_qs\[27\],101.97µm
net499,101.97µm
net569,101.97µm
_11072_,101.92µm
net14,101.92µm
_20569_,101.66µm
net1647,101.66µm
clknet_leaf_41_i_core_v_mini_mcu.peripheral_subsystem_i.clk_cg,101.66µm
_18230_,101.61µm
_07295_,101.56µm
_10127_,101.56µm
net2096,101.56µm
_05949_,101.51µm
_06657_,101.51µm
_09239_,101.51µm
_17722_,101.51µm
net131,101.51µm
_06802_,101.46µm
i_core_v_mini_mcu.memory_subsystem_i.ram0_i.tc_ram_i.sram\[17\]\[10\],101.46µm
net430,101.46µm
clknet_leaf_139_i_core_v_mini_mcu.cpu_subsystem_i.cpu_1_0.clk_i,101.46µm
clknet_leaf_168_i_core_v_mini_mcu.cpu_subsystem_i.cpu_1_0.clk_i,101.46µm
_20714_,101.41µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_0_0.i_servile.cpu.bufreg.i_rs1_en,101.41µm
net551,101.41µm
_10109_,101.36µm
_18380_,101.36µm
_18975_,101.36µm
_26117_,101.36µm
i_core_v_mini_mcu.ao_peripheral_subsystem_i.power_manager_i.power_manager_reg_top_i.cpu_switch_off_counter_qs\[3\],101.36µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_0_0.i_servile.cpu.csr_mstatus_en,101.36µm
net525,101.36µm
_15504_,101.24µm
net1275,101.2µm
i_core_v_mini_mcu.ao_peripheral_subsystem_i.obi_fifo_i.consumer_data_req\[25\],101.18µm
net194,101.08µm
_05806_,101.05µm
_22814_,101µm
clknet_leaf_118_i_core_v_mini_mcu.cpu_subsystem_i.cpu_1_0.clk_i,101µm
_27390_,100.95µm
i_core_v_mini_mcu.ao_peripheral_subsystem_i.clint_mtime_o\[23\],100.95µm
i_core_v_mini_mcu.peripheral_slave_resp\[25\],100.95µm
net162,100.95µm
clknet_leaf_47_clk_i_regs,100.95µm
_07034_,100.9µm
_07184_,100.9µm
_10151_,100.9µm
_21727_,100.9µm
exit_value_int\[1\],100.9µm
i_core_v_mini_mcu.ao_peripheral_subsystem_i.soc_ctrl_i.reg2hw\[18\],100.9µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_0_0.i_servile.o_rf_raddr\[0\],100.9µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_0_0.rf_ram_i.memory\[17\]\[1\],100.9µm
net519,100.9µm
clknet_leaf_116_clk_i_regs,100.9µm
clknet_leaf_12_i_core_v_mini_mcu.peripheral_subsystem_i.clk_cg,100.9µm
_07919_,100.85µm
_26221_,100.85µm
_27597_,100.85µm
i_core_v_mini_mcu.core_data_req\[92\],100.85µm
net364,100.85µm
net523,100.85µm
clknet_leaf_135_i_core_v_mini_mcu.cpu_subsystem_i.cpu_1_0.clk_i,100.85µm
clknet_leaf_50_i_core_v_mini_mcu.cpu_subsystem_i.cpu_1_0.clk_i,100.81µm
_07823_,100.8µm
_11919_,100.8µm
_18355_,100.8µm
_18977_,100.8µm
_24974_,100.8µm
net1269,100.54µm
_06276_,100.49µm
net140,100.49µm
