net,length_um
net1102,317.21µm
net1630,317.21µm
_07585_,317.11µm
_10729_,316.8µm
_26220_,316.8µm
net1548,316.75µm
_10746_,316.55µm
net1590,316.55µm
clknet_4_15__leaf_i_core_v_mini_mcu.cpu_subsystem_i.cpu_0_0.clk_i,316.27µm
_24210_,315.93µm
_19247_,315.89µm
clknet_3_0_0_i_core_v_mini_mcu.cpu_subsystem_i.cpu_1_0.clk_i,315.58µm
_14999_,315.53µm
_27911_,315.53µm
net20,315.33µm
_06619_,315.07µm
i_core_v_mini_mcu.peripheral_subsystem_i.obi_fifo_i.consumer_data_req\[36\],314.87µm
net563,314.82µm
_12357_,314.81µm
_05805_,314.77µm
_23010_,314.56µm
clknet_3_2__leaf_i_core_v_mini_mcu.peripheral_subsystem_i.clk_cg,314.46µm
_24238_,314.1µm
net1437,314.03µm
clknet_4_13__leaf_i_core_v_mini_mcu.cpu_subsystem_i.cpu_0_0.clk_i,313.95µm
_10728_,313.8µm
_18999_,313.7µm
_07551_,313.59µm
_09336_,313.46µm
_24297_,313.39µm
_10737_,313.34µm
_20815_,313.24µm
net951,313.24µm
net936,312.83µm
_22467_,312.81µm
net767,312.68µm
net829,312.68µm
_10807_,312.53µm
net710,312.46µm
_06502_,312.22µm
net1559,312.17µm
net1553,312.12µm
net1665,312.07µm
_07035_,311.99µm
_12489_,311.86µm
_07874_,311.46µm
net636,311.46µm
net1476,311.05µm
_18246_,310.99µm
_23097_,310.67µm
_06606_,310.59µm
_18798_,310.49µm
_10718_,310.39µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_1_0.i_servile.o_rf_raddr\[2\],310.34µm
_17259_,310.13µm
net1648,310.03µm
net1315,309.98µm
net1037,309.93µm
net742,309.88µm
_07979_,309.83µm
_19695_,309.73µm
net1436,309.65µm
clknet_3_1_0_clk_i_regs,309.32µm
_14491_,308.96µm
_25772_,308.91µm
clknet_3_2_0_i_core_v_mini_mcu.cpu_subsystem_i.cpu_1_0.clk_i,308.71µm
net1485,308.71µm
_18949_,308.66µm
net17,308.56µm
_20630_,308.4µm
_26143_,308.25µm
_25283_,308.2µm
net473,308.1µm
net1187,308.1µm
_20442_,307.89µm
_16748_,307.84µm
net955,307.79µm
net952,307.23µm
_24866_,307.08µm
net22,306.98µm
net874,306.98µm
_10533_,306.72µm
_20819_,306.62µm
net245,306.62µm
_14472_,306.52µm
_18182_,306.52µm
net1588,306.5µm
_19124_,306.37µm
net1730,306.23µm
_24863_,306.21µm
clknet_3_5_0_i_core_v_mini_mcu.cpu_subsystem_i.cpu_1_0.clk_i,305.91µm
_21175_,305.88µm
_12440_,305.86µm
_16319_,305.86µm
_20337_,305.55µm
_15371_,305.5µm
net1656,304.84µm
net608,304.79µm
net1281,304.64µm
clknet_4_13_0_i_core_v_mini_mcu.memory_subsystem_i.clk_cg,304.43µm
_08868_,304.38µm
net404,304.38µm
_22584_,304.33µm
net528,304.23µm
_07351_,303.87µm
_14860_,303.87µm
_11143_,303.67µm
net1417,303.67µm
_15736_,303.31µm
_17262_,303.31µm
_07690_,303.06µm
_10801_,303.06µm
net16,303.01µm
net695,302.91µm
_26079_,302.85µm
_10616_,302.75µm
clknet_4_5_0_i_core_v_mini_mcu.memory_subsystem_i.clk_cg,302.6µm
_23099_,302.45µm
_18955_,302.4µm
_14335_,302.32µm
_17496_,302.22µm
_15367_,302.19µm
_17516_,302.14µm
_14558_,301.89µm
_23091_,301.89µm
net1342,301.89µm
_24245_,301.86µm
_24209_,301.63µm
net717,301.53µm
_05994_,301.48µm
net419,301.48µm
net381,301.43µm
_10604_,301.31µm
i_core_v_mini_mcu.ao_peripheral_subsystem_i.power_manager_i.power_manager_reg_top_i.reg2hw\[236\],301.19µm
_06490_,301.02µm
_10661_,301.02µm
_12579_,300.82µm
i_core_v_mini_mcu.ao_peripheral_subsystem_i.power_manager_i.power_manager_reg_top_i.reg2hw\[240\],300.82µm
_12159_,300.66µm
_06842_,300.56µm
net382,300.56µm
_25388_,300.36µm
net1470,300.36µm
_12368_,300.26µm
_24208_,299.95µm
_12612_,299.85µm
_27380_,299.85µm
_12902_,299.75µm
_19206_,299.65µm
_15843_,299.49µm
net537,299.44µm
net1383,299.39µm
_20762_,299.34µm
_24211_,299.34µm
i_core_v_mini_mcu.peripheral_subsystem_i.obi_fifo_i.consumer_data_req\[34\],299.24µm
net1639,299.24µm
net1578,299.19µm
_06468_,299.04µm
_18269_,298.98µm
net578,298.63µm
net23,298.58µm
net1517,298.07µm
net18,298.02µm
net1042,298.02µm
_16881_,297.81µm
_06885_,297.77µm
clknet_4_1_0_i_core_v_mini_mcu.memory_subsystem_i.clk_cg,297.71µm
_07353_,297.66µm
net142,297.61µm
net21,297.56µm
_18958_,297.51µm
net1545,297.51µm
_20316_,297.41µm
i_core_v_mini_mcu.cpu_subsystem_i.hart_clock_enable_1_0,297.41µm
_27708_,297.36µm
net200,296.64µm
clknet_4_8__leaf_i_core_v_mini_mcu.cpu_subsystem_i.cpu_0_0.clk_i,296.49µm
_10344_,296.39µm
i_core_v_mini_mcu.ao_peripheral_subsystem_i.tdu_i.rd_ptr_q\[0\],296.34µm
_06581_,296.03µm
_22593_,295.93µm
_27523_,295.93µm
_19062_,295.83µm
_16368_,295.73µm
net703,295.73µm
_25180_,295.68µm
net181,295.58µm
_14898_,295.57µm
_25199_,295.37µm
_16071_,295.32µm
_10623_,295.27µm
_21183_,295.27µm
_25186_,295.27µm
_12480_,295.22µm
_10910_,294.76µm
_12390_,294.76µm
net1547,294.76µm
net960,294.35µm
_22423_,294.3µm
_05696_,294.15µm
_10986_,294.15µm
net1521,294.14µm
_10820_,294.1µm
_12737_,294.1µm
net1380,293.79µm
net184,293.64µm
net553,293.63µm
_18351_,293.59µm
_10754_,293.49µm
net845,293.08µm
net1239,293.08µm
_12564_,292.57µm
net1196,292.47µm
_12336_,292.42µm
net1035,292.21µm
_24139_,292.11µm
_24246_,292.11µm
_22429_,292.01µm
clknet_4_11_0_i_core_v_mini_mcu.memory_subsystem_i.clk_cg,292.01µm
clknet_4_12_0_i_core_v_mini_mcu.memory_subsystem_i.clk_cg,291.96µm
net19,291.86µm
_25077_,291.76µm
_07548_,291.65µm
_15093_,291.6µm
_19613_,291.45µm
_07118_,291.04µm
_20508_,291.04µm
_10710_,290.99µm
_24920_,290.94µm
_25064_,290.79µm
clknet_4_7_0_i_core_v_mini_mcu.memory_subsystem_i.clk_cg,290.79µm
_11993_,290.69µm
_06377_,290.38µm
clknet_4_0_0_i_core_v_mini_mcu.memory_subsystem_i.clk_cg,290.38µm
_09663_,290.28µm
_10555_,290.28µm
_10538_,290µm
_06465_,289.97µm
net1045,289.92µm
_12321_,289.72µm
_27449_,289.51µm
_25065_,289.21µm
_21126_,289.16µm
_25628_,289.05µm
_07344_,288.9µm
_24259_,288.85µm
net423,288.7µm
_10939_,288.65µm
net1489,288.65µm
net186,288.6µm
i_core_v_mini_mcu.peripheral_subsystem_i.obi_fifo_i.consumer_data_req\[65\],288.45µm
net514,288.09µm
_14695_,288.04µm
net511,288.03µm
_25769_,287.99µm
net1543,287.99µm
_10639_,287.94µm
clknet_3_4__leaf_i_core_v_mini_mcu.peripheral_subsystem_i.clk_cg,287.94µm
_07260_,287.73µm
_13980_,287.73µm
_26080_,287.53µm
net959,287.53µm
net188,287.44µm
_18933_,287.43µm
_27512_,287.43µm
_15636_,287.02µm
_05515_,286.97µm
_07635_,286.82µm
net1319,286.82µm
net1519,286.82µm
_06963_,286.61µm
_14256_,286.41µm
net1575,286.41µm
clknet_4_4_0_i_core_v_mini_mcu.memory_subsystem_i.clk_cg,286.31µm
_05873_,286.26µm
_14054_,286.2µm
_06141_,286.05µm
clknet_5_30__leaf_i_core_v_mini_mcu.cpu_subsystem_i.cpu_1_0.clk_i,285.8µm
_20431_,285.7µm
net522,285.7µm
_06843_,285.34µm
_24256_,285.34µm
_25165_,285.34µm
_09141_,285.24µm
net406,285.24µm
_10897_,285.19µm
_16979_,285.19µm
net1386,285.19µm
_16442_,284.98µm
_12559_,284.73µm
net1584,284.63µm
_27362_,284.32µm
net27,284.15µm
_18947_,284.02µm
net726,284.02µm
_26288_,283.76µm
net33,283.64µm
net986,283.61µm
net1676,283.56µm
_23494_,283.46µm
net807,283.41µm
spi_flash_sd_io[3],283.39µm
_14829_,283.3µm
_10515_,283.25µm
_10881_,283.1µm
net922,283.1µm
net898,283.05µm
_10871_,283µm
clknet_3_3_0_i_core_v_mini_mcu.cpu_subsystem_i.cpu_1_0.clk_i,282.95µm
_16536_,282.64µm
clknet_3_5__leaf_i_core_v_mini_mcu.peripheral_subsystem_i.clk_cg,282.64µm
_26289_,282.59µm
_14796_,282.23µm
_10867_,282.03µm
net1564,281.98µm
clknet_3_7_0_i_core_v_mini_mcu.cpu_subsystem_i.cpu_1_0.clk_i,281.88µm
_14313_,281.82µm
net1285,281.78µm
_13994_,281.67µm
_16338_,281.47µm
_24181_,281.32µm
_25191_,281.32µm
_05821_,281.27µm
_09644_,281.27µm
net525,281.27µm
net554,281.27µm
net1280,281.17µm
net1426,281.09µm
_18272_,280.96µm
net1540,280.81µm
net625,280.76µm
_22986_,280.56µm
_07826_,280.45µm
_25519_,280.43µm
_16983_,280.3µm
_11361_,280.2µm
_25712_,280.1µm
net964,279.85µm
i_core_v_mini_mcu.peripheral_subsystem_i.obi_fifo_i.consumer_data_req\[33\],279.59µm
net35,279.49µm
_14303_,279.43µm
_12160_,279.23µm
_20538_,279.18µm
_25627_,279.18µm
_18193_,278.98µm
net1560,278.77µm
_25130_,278.52µm
_13992_,278.42µm
net509,278.42µm
_27761_,278.3µm
_06839_,278.26µm
_16539_,278.16µm
net1231,278.01µm
_05647_,277.91µm
_25541_,277.91µm
_25275_,277.86µm
_07343_,277.75µm
_23794_,277.68µm
net1430,277.59µm
net1475,277.45µm
_05942_,277.4µm
net182,277.4µm
_14477_,277.3µm
clknet_4_14_0_i_core_v_mini_mcu.memory_subsystem_i.clk_cg,276.99µm
net1324,276.84µm
_06396_,276.79µm
net512,276.79µm
net1000,276.56µm
net551,276.23µm
_07531_,276.13µm
_24159_,275.87µm
_14095_,275.77µm
_05719_,275.67µm
_12587_,275.67µm
net724,275.62µm
_14163_,275.56µm
_06486_,275.22µm
net917,275.17µm
net1680,275.16µm
_05715_,274.91µm
_20314_,274.9µm
_14659_,274.7µm
net1647,274.65µm
net1469,274.55µm
net1381,274.4µm
_07099_,274.16µm
net1634,274.14µm
_13757_,274.09µm
_06282_,274.04µm
_20866_,273.89µm
net199,273.53µm
_16045_,273.48µm
i_core_v_mini_mcu.ao_peripheral_subsystem_i.spi_subsystem_i.obi_spimemio_i.cfgreg_do\[22\],273.43µm
net1276,273.43µm
_15403_,273.37µm
_21560_,272.97µm
_23636_,272.92µm
net187,272.92µm
net1518,272.77µm
_07301_,272.61µm
_06861_,272.51µm
_15133_,272.51µm
_10725_,272.31µm
_19407_,272.31µm
i_core_v_mini_mcu.ao_peripheral_subsystem_i.spi_subsystem_i.obi_spimemio_i.cfgreg_do\[19\],272.26µm
net191,272.24µm
_14031_,271.95µm
net927,271.95µm
net256,271.9µm
net180,271.8µm
net185,271.8µm
net957,271.8µm
_21121_,271.77µm
_23903_,271.75µm
net1542,271.7µm
_15868_,271.44µm
_20515_,271.29µm
net510,271.24µm
clknet_3_6_0_i_core_v_mini_mcu.cpu_subsystem_i.cpu_1_0.clk_i,271.24µm
net1522,271.19µm
i_core_v_mini_mcu.peripheral_subsystem_i.obi_fifo_i.consumer_data_req\[16\],271.09µm
_06330_,270.73µm
net1659,270.73µm
_05876_,270.63µm
_12693_,270.58µm
clknet_5_26__leaf_clk_i_regs,270.58µm
net1429,270.53µm
_22469_,270.42µm
_27440_,270.32µm
_07303_,270.22µm
_14528_,270.22µm
_17546_,270.22µm
_06918_,270.17µm
_13970_,270.17µm
clknet_4_10_0_i_core_v_mini_mcu.memory_subsystem_i.clk_cg,270.12µm
_27368_,269.76µm
net526,269.72µm
_07223_,269.71µm
_14826_,269.71µm
_24131_,269.71µm
_10339_,269.51µm
net521,269.51µm
clknet_3_1_0_i_core_v_mini_mcu.cpu_subsystem_i.cpu_1_0.clk_i,269.41µm
net252,269.2µm
_15739_,269.15µm
_20356_,269.15µm
_15065_,269.1µm
_23452_,269.05µm
i_core_v_mini_mcu.peripheral_subsystem_i.obi_fifo_i.consumer_data_req\[31\],269µm
net427,269µm
_08810_,268.95µm
_27438_,268.95µm
net215,268.95µm
net34,268.8µm
net195,268.48µm
_05773_,268.44µm
_18945_,268.39µm
_22965_,268.39µm
_24168_,268.34µm
clknet_5_8__leaf_clk_i_regs,267.88µm
_20594_,267.83µm
_06475_,267.57µm
_24170_,267.57µm
_07246_,267.52µm
net1220,267.29µm
_10749_,267.27µm
net1498,267.27µm
_07276_,267.22µm
net250,267.22µm
i_core_v_mini_mcu.memory_subsystem_i.ram0_i.rdata_o\[30\],267.17µm
i_core_v_mini_mcu.peripheral_subsystem_i.uart_i.reg2hw\[44\],267.12µm
_27755_,267.05µm
_18249_,266.91µm
net190,266.81µm
_12597_,266.66µm
clknet_4_8_0_i_core_v_mini_mcu.memory_subsystem_i.clk_cg,266.66µm
_07063_,266.61µm
_16269_,266.15µm
net524,266.05µm
net1355,266.05µm
_22962_,265.69µm
_10963_,265.64µm
_18943_,265.64µm
_12499_,265.59µm
_06592_,265.54µm
_27758_,265.41µm
_14895_,265.28µm
_15973_,265.18µm
net1541,265.08µm
_05401_,265.03µm
net1544,264.93µm
_19530_,264.88µm
net1631,264.88µm
_15620_,264.85µm
_25855_,264.62µm
_27651_,264.62µm
net466,264.62µm
clknet_4_2_0_i_core_v_mini_mcu.memory_subsystem_i.clk_cg,264.62µm
net1668,264.58µm
_24155_,264.52µm
_26063_,264.42µm
_27728_,264.37µm
net259,263.96µm
net961,263.95µm
net383,263.91µm
net1041,263.86µm
net5,263.76µm
_11390_,263.7µm
clknet_3_1__leaf_i_core_v_mini_mcu.peripheral_subsystem_i.clk_cg,263.68µm
_15130_,263.5µm
net194,263.4µm
_07923_,263.19µm
net467,262.89µm
i_core_v_mini_mcu.ao_peripheral_subsystem_i.spi_subsystem_i.obi_spimemio_i.cfgreg_do\[20\],262.79µm
_14793_,262.69µm
_23955_,262.69µm
_20591_,262.43µm
net921,262.33µm
net1516,262.23µm
_12371_,262.18µm
_22683_,262µm
net913,261.97µm
_16975_,261.78µm
_17520_,261.77µm
_19312_,261.77µm
net727,261.77µm
net433,261.52µm
net1356,261.5µm
_14308_,261.46µm
_18450_,261.31µm
net210,261.26µm
_10805_,261.21µm
_05874_,261.16µm
_06269_,261.11µm
_20618_,261.11µm
_27715_,261.11µm
_27702_,260.86µm
_16342_,260.75µm
_27718_,260.61µm
i_core_v_mini_mcu.ao_peripheral_subsystem_i.tdu_i.rd_ptr_q\[2\],260.55µm
net1666,260.55µm
_05782_,260.5µm
net1581,260.45µm
_27721_,260.4µm
_16259_,260.29µm
net1151,260.09µm
net445,259.99µm
i_core_v_mini_mcu.memory_subsystem_i.ram0_i.rdata_o\[4\],259.94µm
net1349,259.85µm
net536,259.73µm
_06030_,259.53µm
i_core_v_mini_mcu.peripheral_subsystem_i.obi_fifo_i.consumer_data_req\[25\],259.48µm
_10526_,259.43µm
net1365,259.38µm
net444,259.33µm
_06728_,259.32µm
net31,259.28µm
net233,259.28µm
net1354,259.28µm
_06138_,259.07µm
_10511_,258.97µm
_12544_,258.87µm
net1384,258.82µm
_09408_,258.61µm
_10791_,258.51µm
net956,258.51µm
_14996_,258.46µm
_07340_,258.31µm
_16840_,258.31µm
_13946_,258.26µm
net341,258.26µm
_23081_,258.21µm
net424,258.21µm
_07033_,258.1µm
_15639_,257.9µm
net965,257.9µm
_10713_,257.85µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_1_0.i_servile.o_rf_raddr\[0\],257.85µm
clknet_5_28__leaf_i_core_v_mini_mcu.cpu_subsystem_i.cpu_1_0.clk_i,257.85µm
_20633_,257.8µm
net1515,257.8µm
_22861_,257.7µm
_27732_,257.65µm
i_core_v_mini_mcu.peripheral_subsystem_i.uart_i.reg2hw\[39\],257.65µm
net1352,257.65µm
_17557_,257.41µm
_13910_,257.34µm
_27366_,257.29µm
net646,257.29µm
_16272_,257.19µm
net422,257.19µm
net1149,257.14µm
_14692_,256.88µm
_24510_,256.83µm
_10587_,256.73µm
_10825_,256.73µm
_16989_,256.58µm
i_core_v_mini_mcu.peripheral_subsystem_i.obi_fifo_i.consumer_data_req\[32\],256.35µm
_14307_,256.12µm
_13759_,256.02µm
net902,255.82µm
_07278_,255.71µm
_07485_,255.56µm
net98,255.56µm
net1520,255.56µm
_07281_,255.05µm
net264,254.95µm
_08512_,254.49µm
net425,254.39µm
_18921_,254.34µm
_06072_,254.29µm
_12494_,254.24µm
_08858_,253.98µm
clknet_4_6_0_i_core_v_mini_mcu.memory_subsystem_i.clk_cg,253.88µm
net1579,253.88µm
net1350,253.73µm
_12370_,253.65µm
_07486_,253.52µm
net193,253.49µm
_19359_,253.32µm
net269,253.32µm
_16987_,252.95µm
_23414_,252.86µm
_06011_,252.71µm
net1209,252.71µm
clknet_3_3__leaf_i_core_v_mini_mcu.peripheral_subsystem_i.clk_cg,252.71µm
i_core_v_mini_mcu.memory_subsystem_i.ram0_i.rdata_o\[20\],252.66µm
_06110_,252.56µm
net523,252.56µm
net1353,252.56µm
_20325_,252.45µm
_22444_,252.35µm
_21583_,252.1µm
net1049,252.1µm
_24735_,251.84µm
_07299_,251.74µm
net192,251.64µm
net221,251.64µm
_15940_,251.59µm
_18935_,251.54µm
net469,251.49µm
_10584_,251.18µm
_18990_,251.15µm
net1421,251.15µm
net1072,251.14µm
_11197_,251.13µm
i_core_v_mini_mcu.peripheral_subsystem_i.obi_fifo_i.consumer_data_req\[67\],251.03µm
_06511_,250.67µm
_10648_,250.57µm
_12771_,250.57µm
_23071_,250.47µm
_12656_,250.01µm
_05983_,249.91µm
net384,249.86µm
net148,249.81µm
_15400_,249.75µm
_04636_,249.65µm
_12432_,249.5µm
_10900_,249.35µm
_20669_,249.35µm
net1627,249.35µm
_14194_,249.14µm
_17917_,249.09µm
net963,248.89µm
_11003_,248.84µm
clknet_4_15_0_i_core_v_mini_mcu.memory_subsystem_i.clk_cg,248.84µm
_04629_,248.43µm
net1318,248.33µm
net189,248.28µm
_14756_,248.23µm
_17480_,248.23µm
net1464,248.23µm
_14760_,248µm
_25245_,247.82µm
_09580_,247.72µm
_10581_,247.67µm
clknet_3_4_0_i_core_v_mini_mcu.cpu_subsystem_i.cpu_1_0.clk_i,247.67µm
_27705_,247.57µm
_16465_,247.41µm
_06783_,247.26µm
_22674_,247.21µm
net1558,247.21µm
_06691_,247.16µm
_14323_,247.01µm
_21729_,246.88µm
_10575_,246.65µm
net725,246.6µm
_10721_,246.55µm
net401,246.55µm
net213,246.5µm
_19904_,246.29µm
_12369_,246.14µm
_20579_,246.04µm
_21077_,245.68µm
net420,245.63µm
net978,245.63µm
_20570_,245.58µm
_16637_,245.53µm
_17683_,245.53µm
_18456_,245.48µm
_19357_,245.38µm
_05718_,245.26µm
_22440_,245.12µm
i_core_v_mini_mcu.ao_peripheral_subsystem_i.spi_subsystem_i.obi_spimemio_i.cfgreg_do\[31\],245.02µm
net1012,245.02µm
net220,244.82µm
net1527,244.72µm
_21483_,244.56µm
clknet_leaf_73_clk_i_regs,244.46µm
_15338_,244.36µm
_12539_,244.26µm
_14763_,244.1µm
_12490_,243.85µm
_06047_,243.8µm
_05541_,243.75µm
net305,243.75µm
net1454,243.7µm
_07211_,243.6µm
_21681_,243.39µm
net1523,243.29µm
net1166,243.24µm
_24695_,243.19µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_0_0.i_servile.arbiter.i_wb_cpu_dbus_we,243.09µm
_26687_,243.04µm
_14195_,243.03µm
_06860_,242.88µm
net1011,242.68µm
i_core_v_mini_mcu.peripheral_subsystem_i.uart_i.reg2hw\[46\],242.64µm
net426,242.53µm
_14114_,242.37µm
_19290_,242.27µm
_15062_,242.22µm
_10999_,242.12µm
net1561,242.12µm
_12337_,242.07µm
net1308,242.07µm
i_core_v_mini_mcu.core_data_req\[70\],242.02µm
i_core_v_mini_mcu.memory_subsystem_i.ram0_i.rdata_o\[3\],241.97µm
_07300_,241.76µm
clknet_5_2__leaf_i_core_v_mini_mcu.cpu_subsystem_i.cpu_1_0.clk_i,241.61µm
_06217_,241.56µm
_27764_,241.4µm
_21582_,241.1µm
_23423_,241.05µm
net527,241.05µm
net1357,241µm
_04625_,240.95µm
_09397_,240.95µm
clknet_3_7__leaf_i_core_v_mini_mcu.peripheral_subsystem_i.clk_cg,240.95µm
net1477,240.95µm
net1682,240.95µm
_24755_,240.85µm
net923,240.74µm
net1641,240.53µm
net1445,240.44µm
_07174_,240.39µm
_06591_,240.34µm
_06245_,240.29µm
_23379_,240.06µm
_17733_,240.03µm
_19838_,240.03µm
_15970_,239.98µm
_22837_,239.98µm
_21167_,239.88µm
_06550_,239.78µm
_10739_,239.78µm
_20214_,239.32µm
_14244_,239.27µm
_27691_,238.94µm
i_core_v_mini_mcu.peripheral_subsystem_i.uart_i.reg2hw\[45\],238.84µm
_05495_,238.81µm
net1416,238.81µm
_08020_,238.71µm
_14594_,238.71µm
net1508,238.71µm
_05908_,238.66µm
_20531_,238.45µm
_21564_,238.25µm
_23114_,238.1µm
_15538_,237.99µm
_13926_,237.79µm
_27433_,237.74µm
net249,237.64µm
net90,237.59µm
_14382_,237.49µm
net918,237.28µm
_07533_,237.18µm
_22465_,237.18µm
_15086_,237.13µm
net980,237.13µm
net1351,237.13µm
_14484_,237.08µm
net274,237.08µm
_19984_,236.98µm
i_core_v_mini_mcu.ao_peripheral_subsystem_i.power_manager_i.power_manager_reg_top_i.cpu_switch_on_counter_qs\[7\],236.98µm
_27770_,236.81µm
_23117_,236.67µm
net1321,236.57µm
net1362,236.57µm
_00089_,236.42µm
_12434_,236.42µm
_18937_,236.42µm
_21663_,236.26µm
i_core_v_mini_mcu.memory_subsystem_i.ram0_i.rdata_o\[31\],236.23µm
_16375_,236.22µm
_22664_,236.15µm
_25637_,236.01µm
net248,236.01µm
_12861_,235.96µm
_19103_,235.96µm
_21572_,235.96µm
_20490_,235.91µm
net1407,235.86µm
_08541_,235.81µm
_16836_,235.81µm
_06427_,235.5µm
_10998_,235.5µm
_27364_,235.45µm
net1465,235.35µm
_10544_,235.3µm
_25382_,234.87µm
_10435_,234.79µm
net183,234.79µm
_20690_,234.38µm
_23061_,234.33µm
net1572,234.33µm
_10345_,234.13µm
_21144_,234.1µm
_13984_,234.07µm
_14662_,233.92µm
net977,233.87µm
_09109_,233.77µm
_16502_,233.72µm
clknet_leaf_11_clk_i_regs,233.72µm
net935,233.67µm
net1359,233.57µm
net1549,233.31µm
_18769_,233.26µm
_19926_,233.21µm
_14431_,233.16µm
_21197_,233.16µm
i_core_v_mini_mcu.ao_peripheral_subsystem_i.spi_subsystem_i.obi_spimemio_i.cfgreg_do\[17\],233.06µm
i_core_v_mini_mcu.peripheral_subsystem_i.obi_fifo_i.consumer_data_req\[22\],233.06µm
net217,233.06µm
net1358,233.06µm
_27767_,233µm
_06803_,232.93µm
_06774_,232.6µm
_09432_,232.6µm
_18490_,232.6µm
_24609_,232.6µm
net125,232.6µm
_06274_,232.55µm
_25359_,232.55µm
_12497_,232.5µm
_14499_,231.53µm
_23675_,231.43µm
_05720_,231.37µm
i_core_v_mini_mcu.ao_peripheral_subsystem_i.spi_subsystem_i.obi_spimemio_i.cfgreg_do\[18\],231.28µm
_24133_,231.02µm
_07657_,230.97µm
_14377_,230.97µm
_18274_,230.33µm
_10396_,230.31µm
clknet_5_10__leaf_clk_i_regs,230.31µm
_20400_,230.26µm
_14205_,230.21µm
net1399,230.16µm
_21553_,230.13µm
_16927_,229.85µm
_05711_,229.8µm
_25883_,229.8µm
_27931_,229.8µm
_05916_,229.75µm
net1496,229.67µm
_18345_,229.6µm
_20354_,229.34µm
_21584_,229.34µm
_17542_,229.29µm
net429,229.24µm
_06622_,229.19µm
_25206_,229.19µm
_05510_,229.14µm
i_core_v_mini_mcu.peripheral_subsystem_i.obi_fifo_i.consumer_data_req\[24\],229.14µm
_14083_,229.11µm
net1286,229.09µm
_18341_,229.04µm
_09198_,228.73µm
_06412_,228.63µm
clknet_5_0__leaf_i_core_v_mini_mcu.cpu_subsystem_i.cpu_1_0.clk_i,228.63µm
net1418,228.53µm
_18369_,228.48µm
_06898_,228.32µm
_15195_,228.22µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_0_0.i_servile.cpu.alu.i_rs1,228.12µm
_07282_,228.07µm
net1467,228.07µm
i_core_v_mini_mcu.peripheral_subsystem_i.obi_fifo_i.consumer_data_req\[27\],228.02µm
_18349_,227.97µm
_05714_,227.76µm
_13962_,227.71µm
_06453_,227.66µm
_20970_,227.61µm
_23067_,227.51µm
net1257,227.46µm
_11562_,227.41µm
_26784_,227.4µm
_16344_,227.15µm
_14208_,227.05µm
_15706_,227.05µm
_12724_,227µm
_17583_,227µm
net928,226.82µm
_15723_,226.67µm
_06909_,226.54µm
net1422,226.54µm
_14115_,226.49µm
net1554,226.49µm
net133,226.44µm
clknet_5_15__leaf_clk_i_regs,226.44µm
_23063_,226.34µm
_14457_,226.29µm
clknet_3_1_0_i_core_v_mini_mcu.cpu_subsystem_i.cpu_0_0.clk_i,226.29µm
_21567_,226.24µm
_08528_,226.18µm
_20492_,226.13µm
_15100_,226.08µm
net999,225.83µm
net1398,225.78µm
_06472_,225.57µm
i_core_v_mini_mcu.peripheral_subsystem_i.uart_i.uart_core.u_uart_txfifo.gen_normal_fifo.fifo_rptr\[1\],225.56µm
